Temperature,Humidity,Minute_Of_Day,LED_Energy_Wh,LED_On
23.6,37.7,1210,0,0
23.6,37.7,1220,0,0
23.6,37.8266666666667,1230,0,0
23.6,37.9,1240,0,0
23.6,38.03,1250,0,0
23.533333333333296,38.09,1260,0,0
23.566666666666695,38.23,1270,0,0
23.5,38.29,1280,0,0
23.5,38.29,1290,0,0
23.5,38.43,1300,10,1
23.5,38.5,1310,0,0
23.5,38.56,1320,0,0
23.5,38.69,1330,0,0
23.463333333333296,38.79,1340,0,0
23.39,38.79,1350,0,0
23.39,38.8266666666667,1360,0,0
23.39,39.1,1370,0,0
23.3566666666667,39.4,1380,0,0
23.29,39.4666666666667,1390,0,0
23.29,39.4666666666667,1400,0,0
23.29,39.4,1410,0,0
23.29,39.29,1420,0,0
23.23,39.23,1430,0,0
23.2,39.23,0,0,0
23.2,39.29,10,0,0
23.2,39.29,20,0,0
23.2,39.29,30,0,0
23.1,39.3,40,0,0
23.1666666666667,39.5,50,0,0
23.1,39.53,60,0,0
23.1,39.59,70,0,0
23.1,39.7,80,0,0
23.1,39.7,90,0,0
23.1,39.7,100,0,0
23.033333333333296,39.6266666666667,110,0,0
23.033333333333296,39.7,120,0,0
23.0,39.7,130,0,0
23.0,39.7,140,0,0
23.0,39.7,150,0,0
23.0,39.7,160,0,0
23.0,39.7,170,0,0
23.0,39.7,180,0,0
23.0,39.76,190,0,0
22.9266666666667,39.76,200,0,0
22.9266666666667,39.7,210,0,0
22.9266666666667,39.76,220,0,0
22.89,39.7,230,0,0
22.89,39.7,240,0,0
22.89,39.7,250,0,0
22.89,39.7,260,0,0
22.89,39.7,270,0,0
22.89,39.6725,280,0,0
22.89,39.6633333333333,290,0,0
22.8566666666667,39.6633333333333,300,0,0
22.79,39.53,310,0,0
22.79,39.56,320,0,0
22.79,39.56,330,0,0
22.79,39.59,340,0,0
22.79,39.59,350,0,0
22.79,39.59,360,0,0
22.79,39.59,370,0,0
22.76,39.59,380,0,0
22.76,39.59,390,0,0
22.76,39.59,400,0,0
22.7,39.59,410,0,0
22.7,39.59,420,0,0
22.7,39.59,430,0,0
22.7,39.59,440,0,0
22.7,39.59,450,0,0
22.7,39.59,460,0,0
22.7,40.05666666666671,470,0,0
22.745,40.545,480,0,0
22.79,40.6266666666667,490,0,0
22.8566666666667,40.76,500,0,0
22.823333333333295,40.73,510,0,0
22.89,40.79,520,0,0
22.89,40.73,530,0,0
22.89,40.863333333333294,540,0,0
22.89,40.83333333333329,550,0,0
22.823333333333295,40.6266666666667,560,0,0
22.89,40.6633333333333,570,0,0
22.89,40.59,580,10,1
22.89,40.59,590,20,1
22.89,40.59,600,30,1
22.89,40.76333333333329,610,20,1
22.89,41.363333333333294,620,20,1
22.79,41.1333333333333,630,20,1
22.79,40.8,640,20,1
22.79,40.43,650,20,1
22.79,40.23,660,30,1
22.79,39.9666666666667,670,20,1
22.79,39.795,680,0,0
22.79,39.5666666666667,690,0,0
22.79,39.5,700,0,0
22.79,39.433333333333294,710,0,0
22.79,39.1333333333333,720,0,0
22.79,38.86,730,0,0
22.89,38.59,740,0,0
22.89,38.59,750,0,0
22.89,38.56,760,0,0
22.963333333333296,38.3,770,0,0
23.0,37.9666666666667,780,10,1
23.066666666666695,37.9666666666667,790,0,0
23.1333333333333,38.09,800,0,0
23.2,38.1633333333333,810,0,0
23.23,42.43,820,0,0
23.3566666666667,46.03,830,0,0
23.39,44.36,840,0,0
23.39,41.433333333333294,850,10,1
23.5,39.863333333333294,860,0,0
23.5,39.33,870,0,0
23.5,37.395,880,0,0
23.5,36.69333333333329,890,0,0
23.5,36.16666666666671,900,0,0
23.5,36.2266666666667,910,0,0
23.566666666666695,36.69333333333329,920,0,0
23.6,37.363333333333294,930,10,1
23.6666666666667,37.963333333333296,940,0,0
23.6,36.2333333333333,950,0,0
23.6,35.2333333333333,960,0,0
23.6,34.3333333333333,970,0,0
23.6,33.86,980,0,0
23.6,33.76,990,0,0
23.6,33.76,1000,0,0
23.6,33.9333333333333,1010,0,0
23.6,34.06,1020,0,0
23.5,34.1566666666667,1030,0,0
23.5,34.5633333333333,1040,0,0
23.5,34.6566666666667,1050,0,0
23.5,34.73,1060,0,0
23.5,36.76333333333329,1070,0,0
23.575,40.7175,1080,0,0
23.533333333333296,40.5266666666667,1090,0,0
23.5,39.9666666666667,1100,0,0
23.5,39.69333333333329,1110,0,0
23.533333333333296,40.19333333333329,1120,0,0
23.6,40.66,1130,0,0
23.6,39.6233333333333,1140,0,0
23.6,39.09666666666671,1150,0,0
23.5,38.76,1160,0,0
23.5,38.5666666666667,1170,0,0
23.5,38.43,1180,0,0
23.5,38.23,1190,20,1
23.5,38.29,1200,10,1
23.5,38.29,1210,20,1
23.5,38.2,1220,0,0
23.4266666666667,38.1266666666667,1230,0,0
23.463333333333296,38.1333333333333,1240,0,0
23.39,37.933333333333294,1250,0,0
23.39,37.863333333333294,1260,0,0
23.39,37.79,1270,0,0
23.39,37.79,1280,10,1
23.39,37.89,1290,0,0
23.39,38.1633333333333,1300,0,0
23.323333333333295,38.29,1310,10,1
23.39,38.43,1320,0,0
23.29,38.53,1330,0,0
23.29,38.53,1340,0,0
23.29,38.5,1350,0,0
23.23,38.5,1360,0,0
23.2,38.56,1370,10,1
23.2,38.56,1380,0,0
23.2,38.59,1390,10,1
23.2,38.59,1400,0,0
23.1,38.7,1410,10,1
23.1,38.76,1420,0,0
23.1,38.89,1430,0,0
23.1,39.1633333333333,0,0,0
23.1,39.29,10,0,0
23.1,39.29,20,0,0
23.0,39.26,30,0,0
23.0,39.2,40,0,0
23.0,39.2,50,0,0
22.89,39.29,60,0,0
22.89,39.29,70,0,0
22.89,39.29,80,0,0
22.89,39.29,90,0,0
22.89,39.29,100,0,0
22.89,39.363333333333294,110,0,0
22.8566666666667,39.363333333333294,120,0,0
22.79,39.29,130,0,0
22.79,39.29,140,0,0
22.79,39.29,150,0,0
22.79,39.4,160,0,0
22.79,39.4,170,0,0
22.79,39.4,180,0,0
22.79,39.4,190,0,0
22.79,39.5,200,0,0
22.79,39.5,210,0,0
22.79,39.5,220,0,0
22.79,39.56,230,0,0
22.79,39.59,240,0,0
22.76,39.59,250,0,0
22.7,39.59,260,0,0
22.7,39.6633333333333,270,0,0
22.7,39.59,280,0,0
22.7,39.6266666666667,290,0,0
22.7,39.6266666666667,300,0,0
22.7,39.69333333333329,310,0,0
22.7,40.0266666666667,320,0,0
22.7,39.83333333333329,330,0,0
22.7,39.7,340,0,0
22.76,39.6633333333333,350,0,0
22.7,39.59,360,0,0
22.76,39.59,370,0,0
22.76,39.59,380,0,0
22.79,39.7,390,0,0
22.79,39.76,400,0,0
22.79,39.8266666666667,410,0,0
22.79,39.9,420,0,0
22.79,39.9666666666667,430,0,0
22.79,39.9975,440,0,0
22.79,40.29,450,0,0
22.823333333333295,40.5,460,0,0
22.89,40.433333333333294,470,0,0
22.89,40.4,480,0,0
22.89,40.4,490,0,0
22.89,40.4,500,0,0
22.89,40.4,510,0,0
22.9266666666667,40.4,520,0,0
23.0,40.4,530,0,0
23.0,40.4,540,0,0
23.0,40.4,550,0,0
23.033333333333296,40.433333333333294,560,0,0
23.1,40.5,570,0,0
23.1,40.4666666666667,580,0,0
23.1,40.4,590,0,0
23.1,40.4,600,0,0
23.1666666666667,40.4,610,0,0
23.2,40.4,620,0,0
23.2,40.4,630,0,0
23.26,40.4,640,0,0
23.29,40.4,650,0,0
23.29,40.4,660,0,0
23.39,40.29,670,0,0
23.39,40.29,680,0,0
23.39,40.29,690,0,0
23.463333333333296,40.363333333333294,700,0,0
23.5,40.4,710,0,0
23.5,40.4,720,0,0
23.5,40.4,730,0,0
23.566666666666695,40.4,740,0,0
23.6,40.29,750,0,0
23.6,40.29,760,0,0
23.6,40.29,770,0,0
23.6666666666667,40.29,780,0,0
23.7,40.29,790,0,0
23.7,40.29,800,0,0
23.73,40.2,810,0,0
23.79,40.2,820,0,0
23.79,40.2,830,0,0
23.79,40.09,840,0,0
23.79,40.09,850,0,0
23.823333333333295,40.09,860,0,0
23.89,40.09,870,0,0
23.89,40.09,880,0,0
23.89,40.09,890,0,0
23.89,40.09,900,0,0
23.89,40.03,910,0,0
23.89,40.0,920,0,0
23.963333333333296,40.0,930,0,0
24.0,39.9,940,0,0
24.0,39.9,950,0,0
24.0,39.79,960,0,0
24.0,39.73,970,0,0
24.0,39.6633333333333,980,0,0
24.0,39.59,990,0,0
23.89,39.56,1000,0,0
23.963333333333296,39.433333333333294,1010,0,0
23.89,39.26,1020,0,0
23.89,39.1725,1030,0,0
23.89,39.1633333333333,1040,0,0
23.89,39.1266666666667,1050,0,0
23.89,39.33333333333329,1060,0,0
23.89,39.29,1070,0,0
23.89,42.29,1080,0,0
24.0,42.53,1090,0,0
24.0,42.323333333333295,1100,0,0
23.963333333333296,41.7966666666667,1110,0,0
23.963333333333296,41.463333333333296,1120,0,0
23.89,41.1333333333333,1130,0,0
23.89,40.933333333333294,1140,0,0
23.89,40.76,1150,0,0
23.89,40.7,1160,0,0
23.89,40.79,1170,10,1
23.89,40.79,1180,0,0
23.89,40.79,1190,0,0
23.89,40.93,1200,0,0
23.89,40.933333333333294,1210,0,0
23.89,41.06,1220,10,1
23.89,41.145,1230,0,0
23.89,41.23,1240,0,0
23.89,41.29,1250,0,0
23.89,41.29,1260,0,0
23.89,41.29,1270,10,1
23.89,41.433333333333294,1280,0,0
23.823333333333295,41.433333333333294,1290,0,0
23.79,41.433333333333294,1300,0,0
23.79,41.5,1310,0,0
23.79,41.5,1320,10,1
23.73,41.56,1330,0,0
23.76,41.59,1340,0,0
23.7,41.53,1350,0,0
23.7,41.4,1360,0,0
23.7,41.4,1370,10,1
23.7,41.26,1380,0,0
23.7,41.2,1390,0,0
23.6,41.09,1400,0,0
23.6,41.03,1410,0,0
23.6,41.06,1420,0,0
23.6,41.0,1430,0,0
23.533333333333296,41.0,0,0,0
23.5,41.0,10,0,0
23.5,41.0,20,10,1
23.5,41.03,30,0,0
23.4266666666667,40.963333333333296,40,0,0
23.463333333333296,40.9666666666667,50,0,0
23.39,40.9,60,0,0
23.39,40.9,70,0,0
23.39,40.9,80,0,0
23.29,40.8266666666667,90,0,0
23.29,40.9,100,0,0
23.29,40.79,110,10,1
23.29,40.79,120,0,0
23.29,40.79,130,0,0
23.29,40.79,140,0,0
23.23,40.73,150,0,0
23.23,40.6566666666667,160,0,0
23.29,40.76,170,0,0
23.23,40.6266666666667,180,0,0
23.2,40.59,190,0,0
23.2,40.59,200,10,1
23.2,40.59,210,0,0
23.2,40.59,220,0,0
23.2,40.59,230,0,0
23.1,40.59,240,0,0
23.1,40.59,250,0,0
23.1,40.59,260,0,0
23.1,40.59,270,0,0
23.1,40.59,280,0,0
23.1,40.59,290,0,0
23.1,40.59,300,0,0
23.1,40.7966666666667,310,0,0
23.1666666666667,41.23,320,0,0
23.1,41.29,330,0,0
23.2,41.29,340,10,1
23.2,41.29,350,0,0
23.2,41.29,360,0,0
23.2,41.363333333333294,370,0,0
23.2,41.5,380,0,0
23.2,41.595,390,0,0
23.2,41.7,400,0,0
23.2,41.7,410,0,0
23.2,41.7,420,0,0
23.2,41.7,430,0,0
23.26,41.76,440,0,0
23.2,41.73,450,0,0
23.2,41.79,460,0,0
23.29,41.9,470,10,1
23.29,41.9666666666667,480,0,0
23.26,41.9666666666667,490,0,0
23.26,41.9666666666667,500,0,0
23.2,41.9,510,0,0
23.2,41.9,520,0,0
23.29,42.2666666666667,530,0,0
23.29,42.5266666666667,540,0,0
23.29,42.73,550,0,0
23.29,42.79,560,0,0
23.39,42.9,570,0,0
23.39,42.9,580,0,0
23.39,42.495,590,0,0
23.3566666666667,42.23,600,0,0
23.29,42.49,610,0,0
23.29,42.53,620,0,0
23.29,42.59,630,0,0
23.29,42.6633333333333,640,0,0
23.29,42.59,650,0,0
23.2,42.433333333333294,660,0,0
23.2,42.6333333333333,670,0,0
23.2,42.6633333333333,680,0,0
23.2,42.53,690,0,0
23.2,42.4666666666667,700,0,0
23.2,42.3266666666667,710,0,0
23.2,42.2,720,0,0
23.2,42.1266666666667,730,0,0
23.2,42.09,740,0,0
23.2,42.09,750,0,0
23.2,42.06,760,0,0
23.2,42.06,770,0,0
23.2,41.9666666666667,780,0,0
23.2,41.9,790,0,0
23.2,41.8266666666667,800,0,0
23.2,41.76,810,0,0
23.2,41.7,820,0,0
23.2,41.6633333333333,830,0,0
23.2,41.53,840,0,0
23.2,41.4666666666667,850,0,0
23.26,41.4,860,0,0
23.29,41.1633333333333,870,0,0
23.29,41.03,880,0,0
23.29,41.1633333333333,890,0,0
23.3566666666667,41.03,900,0,0
23.39,40.9666666666667,910,0,0
23.39,40.9,920,0,0
23.39,40.79,930,0,0
23.39,40.73,940,0,0
23.5,40.6633333333333,950,0,0
23.5,40.53,960,0,0
23.5,40.363333333333294,970,0,0
23.5,40.23,980,0,0
23.5,40.145,990,0,0
23.5,40.7266666666667,1000,0,0
23.5,43.86,1010,0,0
23.6,43.4666666666667,1020,0,0
23.6,43.0,1030,0,0
23.6,42.56,1040,0,0
23.6,42.433333333333294,1050,0,0
23.6,42.26,1060,0,0
23.6,42.2,1070,0,0
23.6,42.53,1080,0,0
23.6,42.6633333333333,1090,10,1
23.6,43.09,1100,10,1
23.6666666666667,43.223333333333294,1110,30,1
23.7,43.29,1120,20,1
23.7,43.29,1130,30,1
23.6666666666667,43.4,1140,30,1
23.6666666666667,43.5266666666667,1150,20,1
23.6333333333333,43.6266666666667,1160,20,1
23.6333333333333,43.7,1170,30,1
23.6666666666667,43.863333333333294,1180,20,1
23.675,43.8725,1190,20,1
23.7,43.9,1200,20,1
23.7,43.7,1210,0,0
23.6333333333333,43.7,1220,0,0
23.7,43.6633333333333,1230,0,0
23.7,43.53,1240,0,0
23.7,43.5,1250,0,0
23.7,43.433333333333294,1260,10,1
23.6333333333333,43.2,1270,0,0
23.7,43.1266666666667,1280,0,0
23.7,43.06,1290,0,0
23.6333333333333,42.933333333333294,1300,0,0
23.7,42.9,1310,0,0
23.7,42.8266666666667,1320,0,0
23.7,42.7,1330,0,0
23.6333333333333,42.5666666666667,1340,0,0
23.6,42.4666666666667,1350,0,0
23.6,42.3266666666667,1360,0,0
23.6,42.2,1370,0,0
23.6,42.1266666666667,1380,0,0
23.6,42.045,1390,0,0
23.6,42.0,1400,0,0
23.6,41.933333333333294,1410,0,0
23.6,41.9,1420,0,0
23.533333333333296,41.8266666666667,1430,0,0
23.566666666666695,41.76,0,0,0
23.5,41.7,10,0,0
23.5,41.6633333333333,20,0,0
23.5,41.59,30,0,0
23.463333333333296,41.56,40,0,0
23.39,41.433333333333294,50,0,0
23.39,41.4,60,0,0
23.39,41.4,70,0,0
23.39,41.29,80,0,0
23.39,41.29,90,0,0
23.29,41.2,100,0,0
23.29,41.2,110,0,0
23.29,41.2,120,0,0
23.23,41.1266666666667,130,0,0
23.2,41.09,140,0,0
23.2,41.0225,150,0,0
23.2,41.0,160,0,0
23.2,41.0,170,0,0
23.1333333333333,41.0,180,0,0
23.1,41.0,190,0,0
23.1,41.0,200,0,0
23.1,41.0,210,0,0
23.1,41.0,220,0,0
23.033333333333296,40.933333333333294,230,0,0
23.033333333333296,40.86,240,0,0
23.0,40.79,250,0,0
23.0,40.863333333333294,260,0,0
23.0,40.9666666666667,270,0,0
23.0,40.9,280,0,0
23.0,40.863333333333294,290,0,0
23.0,40.79,300,0,0
23.0,40.9566666666667,310,0,0
23.0,41.29,320,0,0
23.0,41.2,330,0,0
23.0,41.0666666666667,340,0,0
23.0,40.845,350,0,0
23.0,40.6633333333333,360,0,0
23.0,40.6633333333333,370,0,0
23.0,40.8266666666667,380,0,0
23.0,40.9,390,0,0
23.0,40.93,400,0,0
23.0,40.79,410,0,0
23.0,40.79,420,0,0
22.9266666666667,40.79,430,0,0
23.0,40.79,440,0,0
23.0,40.79,450,0,0
22.9266666666667,40.9,460,0,0
23.0,40.9666666666667,470,0,0
22.963333333333296,41.03,480,0,0
22.963333333333296,41.09,490,0,0
23.0,41.1266666666667,500,0,0
22.9266666666667,41.2,510,0,0
22.9266666666667,41.23,520,0,0
23.0,41.29,530,0,0
23.0,41.4,540,0,0
22.9725,41.4,550,0,0
22.963333333333296,41.4,560,0,0
23.0,41.433333333333294,570,0,0
23.0,41.5,580,0,0
23.0,41.53,590,0,0
23.066666666666695,41.6633333333333,600,0,0
23.1,41.73,610,0,0
23.1,41.79,620,0,0
23.1,41.79,630,0,0
23.1666666666667,41.79,640,0,0
23.2,41.79,650,0,0
23.2,41.79,660,0,0
23.2,41.7,670,0,0
23.2,41.7,680,0,0
23.2,41.7,690,0,0
23.2,41.7,700,0,0
23.2,41.59,710,0,0
23.2,41.59,720,0,0
23.23,41.59,730,0,0
23.29,41.59,740,0,0
23.29,41.59,750,0,0
23.39,41.59,760,0,0
23.39,41.59,770,0,0
23.39,41.5,780,0,0
23.39,41.5,790,0,0
23.39,41.5,800,0,0
23.39,41.5,810,0,0
23.5,41.5,820,0,0
23.5,41.5,830,0,0
23.5,41.5,840,0,0
23.5,41.433333333333294,850,0,0
23.6,41.363333333333294,860,0,0
23.6,41.23,870,0,0
23.6,41.2,880,0,0
23.6666666666667,41.2,890,0,0
23.73,41.06,900,0,0
23.79,41.0,910,0,0
23.79,40.863333333333294,920,0,0
23.8566666666667,40.863333333333294,930,0,0
23.89,40.863333333333294,940,0,0
23.9175,40.7675,950,0,0
24.0,40.7,960,0,0
24.0,40.7,970,0,0
24.0,40.5666666666667,980,0,0
24.0,40.19333333333329,990,0,0
24.0,39.8,1000,0,0
24.0,39.53,1010,10,1
24.066666666666695,39.59,1020,0,0
24.066666666666695,39.33333333333329,1030,0,0
24.0,38.86,1040,0,0
24.0,38.363333333333294,1050,0,0
24.0,38.363333333333294,1060,0,0
24.0,39.0266666666667,1070,0,0
24.0,41.7666666666667,1080,0,0
24.0,43.1266666666667,1090,0,0
24.0,41.66666666666671,1100,0,0
24.0,40.893333333333295,1110,0,0
24.0,40.1,1120,0,0
23.89,39.5266666666667,1130,0,0
23.89,39.4,1140,0,0
23.89,39.4,1150,0,0
23.79,39.6266666666667,1160,0,0
23.79,39.76,1170,0,0
23.79,40.03,1180,0,0
23.73,40.1633333333333,1190,0,0
23.7,40.5,1200,0,0
23.7,40.6333333333333,1210,10,1
23.6,40.8266666666667,1220,0,0
23.6,40.9,1230,0,0
23.6,41.0,1240,0,0
23.6,41.1333333333333,1250,0,0
23.533333333333296,41.3266666666667,1260,0,0
23.533333333333296,41.4,1270,0,0
23.5,41.53,1280,10,1
23.5,41.723333333333294,1290,0,0
23.5,41.76,1300,0,0
23.5,41.6266666666667,1310,0,0
23.5,41.6266666666667,1320,0,0
23.5,41.6266666666667,1330,0,0
23.39,41.5,1340,0,0
23.39,41.475,1350,0,0
23.39,41.4,1360,0,0
23.39,41.4,1370,0,0
23.39,41.4,1380,0,0
23.29,41.363333333333294,1390,0,0
23.3566666666667,41.29,1400,0,0
23.29,41.29,1410,0,0
23.29,41.29,1420,0,0
23.29,41.29,1430,0,0
23.29,41.29,0,0,0
23.26,41.26,10,0,0
23.2,41.2,20,0,0
23.2,41.2,30,0,0
23.2,41.2,40,0,0
23.2,41.2,50,0,0
23.2,41.2,60,0,0
23.1,41.2,70,0,0
23.1,41.2,80,0,0
23.1,41.1633333333333,90,0,0
23.1,41.09,100,0,0
23.1,41.2,110,0,0
23.033333333333296,41.0666666666667,120,0,0
23.033333333333296,41.1266666666667,130,0,0
23.066666666666695,41.1633333333333,140,0,0
23.0,41.09,150,0,0
23.0,41.09,160,0,0
23.0,41.09,170,0,0
23.0,41.1266666666667,180,0,0
22.9266666666667,41.2,190,0,0
22.89,41.23,200,0,0
22.89,41.29,210,0,0
22.9266666666667,41.29,220,0,0
22.9266666666667,41.29,230,0,0
22.89,41.4,240,0,0
22.89,41.4,250,0,0
22.89,41.5,260,0,0
22.89,41.5,270,0,0
22.89,41.53,280,0,0
22.89,41.59,290,0,0
22.89,41.59,300,0,0
22.89,41.815,310,10,1
22.89,42.223333333333294,320,0,0
22.89,42.863333333333294,330,0,0
22.89,42.79,340,10,1
22.9266666666667,42.79,350,0,0
23.0,42.79,360,0,0
23.0,42.963333333333296,370,0,0
23.0,43.03,380,0,0
23.0,43.09,390,10,1
23.0,43.09,400,30,1
23.0,43.0,410,20,1
22.9266666666667,42.933333333333294,420,20,1
23.0,42.933333333333294,430,20,1
23.0,43.0,440,20,1
23.0,43.0,450,30,1
22.9266666666667,43.06,460,0,0
22.89,43.1566666666667,470,0,0
22.89,43.29,480,0,0
22.89,43.4,490,20,1
22.89,43.4,500,20,1
22.89,43.4,510,20,1
22.89,43.53,520,30,1
22.89,43.59,530,20,1
22.89,43.7,540,20,1
22.89,43.76,550,20,1
22.89,43.8266666666667,560,20,1
22.89,43.9,570,20,1
22.89,44.03,580,30,1
22.963333333333296,44.1633333333333,590,20,1
22.963333333333296,44.23,600,20,1
22.89,44.363333333333294,610,20,1
22.89,44.433333333333294,620,20,1
22.89,44.5,630,30,1
22.89,44.59,640,20,1
22.89,44.6633333333333,650,20,1
22.89,44.73,660,20,1
22.89,44.93,670,30,1
22.89,45.29,680,20,1
22.963333333333296,45.363333333333294,690,20,1
23.0,45.4,700,30,1
23.025,45.525,710,20,1
23.1,45.83333333333329,720,20,1
23.0,45.8266666666667,730,20,1
23.066666666666695,45.9666666666667,740,20,1
23.1,46.463333333333296,750,30,1
23.1,46.6633333333333,760,0,0
23.1,46.79,770,0,0
23.1,46.863333333333294,780,0,0
23.1,46.933333333333294,790,0,0
23.033333333333296,47.06,800,0,0
23.066666666666695,47.06,810,0,0
23.066666666666695,47.0,820,0,0
23.0,46.9,830,0,0
23.0,46.9,840,0,0
23.066666666666695,47.0,850,0,0
23.066666666666695,47.06,860,0,0
23.1,47.09,870,0,0
23.1,47.1633333333333,880,0,0
23.066666666666695,47.2,890,0,0
23.066666666666695,47.26,900,0,0
23.05,47.245,910,0,0
23.1,47.29,920,0,0
23.1,47.29,930,0,0
23.1,47.2,940,0,0
23.1,47.2,950,0,0
23.1666666666667,47.09,960,0,0
23.1666666666667,47.03,970,0,0
23.2,46.9666666666667,980,0,0
23.2,46.8266666666667,990,0,0
23.29,46.6633333333333,1000,0,0
23.29,46.53,1010,0,0
23.29,46.4,1020,0,0
23.29,46.1266666666667,1030,0,0
23.39,45.9666666666667,1040,0,0
23.39,45.7666666666667,1050,0,0
23.39,45.59,1060,0,0
23.463333333333296,45.59,1070,0,0
23.5,45.6266666666667,1080,10,1
23.5,45.6266666666667,1090,0,0
23.5,45.56,1100,0,0
23.5,45.425,1110,0,0
23.566666666666695,45.3266666666667,1120,0,0
23.6,45.1633333333333,1130,0,0
23.6,45.03,1140,0,0
23.6,44.863333333333294,1150,0,0
23.6,44.79,1160,0,0
23.6,44.6633333333333,1170,0,0
23.6,44.53,1180,0,0
23.5,44.4666666666667,1190,0,0
23.5,44.3266666666667,1200,0,0
23.5,44.29,1210,0,0
23.5,44.29,1220,0,0
23.5,44.29,1230,0,0
23.5,44.29,1240,0,0
23.5,44.4,1250,0,0
23.5,44.4,1260,0,0
23.5,44.4,1270,0,0
23.5,44.4,1280,10,1
23.5,44.53,1290,0,0
23.4266666666667,44.723333333333294,1300,0,0
23.39,45.19,1310,0,0
23.39,45.06,1320,0,0
23.39,44.933333333333294,1330,10,1
23.39,44.9,1340,0,0
23.39,44.9,1350,0,0
23.29,44.79,1360,0,0
23.29,44.79,1370,0,0
23.29,44.79,1380,0,0
23.29,44.863333333333294,1390,0,0
23.26,44.863333333333294,1400,0,0
23.2,44.79,1410,0,0
23.2,44.9,1420,0,0
23.2,44.9,1430,0,0
23.2,44.933333333333294,0,0,0
23.2,45.0,10,0,0
23.2,45.03,20,0,0
23.2,45.09,30,0,0
23.2,45.1266666666667,40,0,0
23.1333333333333,45.2,50,0,0
23.1,45.23,60,0,0
23.1,45.29,70,0,0
23.1,45.29,80,0,0
23.1,45.4,90,0,0
23.1,45.4,100,0,0
23.0,45.4,110,0,0
23.066666666666695,45.5266666666667,120,0,0
23.1,45.59,130,0,0
23.033333333333296,45.59,140,0,0
23.0,45.59,150,0,0
23.0,45.59,160,0,0
22.963333333333296,45.7,170,0,0
22.89,45.7,180,0,0
22.9266666666667,45.79,190,0,0
23.0,45.79,200,0,0
22.89,45.73,210,0,0
22.963333333333296,45.79,220,0,0
22.89,45.8266666666667,230,0,0
22.89,45.9,240,0,0
22.89,45.9,250,0,0
22.89,45.9,260,0,0
22.89,45.9,270,0,0
22.89,45.9,280,0,0
22.89,45.9,290,0,0
22.89,45.9,300,0,0
22.89,45.9,310,0,0
22.89,45.9,320,0,0
22.89,45.9666666666667,330,0,0
22.89,46.0,340,0,0
22.89,46.0,350,0,0
22.8566666666667,45.9666666666667,360,0,0
22.8566666666667,45.9666666666667,370,0,0
22.89,46.0,380,0,0
22.89,46.0,390,0,0
22.823333333333295,45.933333333333294,400,0,0
22.89,46.0,410,0,0
22.823333333333295,46.1,420,0,0
22.89,46.6333333333333,430,0,0
23.0,46.963333333333296,440,0,0
23.0,47.223333333333294,450,0,0
23.0,47.495,460,0,0
23.1,47.86,470,0,0
23.1,48.06,480,0,0
23.1,48.4566666666667,490,10,1
23.1,48.863333333333294,500,0,0
23.066666666666695,49.0666666666667,510,0,0
23.066666666666695,49.33333333333329,520,0,0
23.0,49.3266666666667,530,0,0
23.0,49.6,540,0,0
23.066666666666695,49.76,550,0,0
23.0,49.76,560,0,0
23.0,50.1266666666667,570,0,0
23.0,50.26,580,0,0
23.0,50.26,590,0,0
22.9266666666667,50.26,600,0,0
23.0,50.363333333333294,610,0,0
23.0,50.49,620,0,0
23.0,50.69333333333329,630,0,0
23.0,50.69333333333329,640,0,0
23.1,51.0,650,0,0
23.05,50.9675,660,0,0
23.1,51.6233333333333,670,0,0
23.1,51.99,680,0,0
23.1527142857143,51.8258571428571,690,0,0
23.2054285714286,51.6617142857143,700,0,0
23.2581428571429,51.4975714285714,710,0,0
23.310857142857095,51.3334285714286,720,0,0
23.3635714285714,51.1692857142857,730,0,0
23.416285714285696,51.00514285714289,740,0,0
23.469,50.841,750,0,0
23.5217142857143,50.6768571428571,760,0,0
23.5744285714286,50.5127142857143,770,0,0
23.6271428571429,50.3485714285714,780,0,0
23.679857142857095,50.1844285714286,790,10,1
23.7325714285714,50.0202857142857,800,0,0
23.785285714285695,49.8561428571429,810,0,0
23.838,49.692,820,0,0
23.890714285714296,49.5278571428571,830,0,0
23.9434285714286,49.3637142857143,840,0,0
23.9961428571429,49.1995714285714,850,10,1
24.048857142857095,49.0354285714286,860,0,0
24.1015714285714,48.8712857142857,870,0,0
24.154285714285695,48.7071428571429,880,0,0
24.207,48.543,890,0,0
24.259714285714296,48.37885714285711,900,0,0
24.3124285714286,48.2147142857143,910,0,0
24.365142857142896,48.0505714285714,920,0,0
24.417857142857095,47.8864285714286,930,10,1
24.4705714285714,47.7222857142857,940,0,0
24.523285714285695,47.5581428571429,950,0,0
24.576,47.394,960,0,0
24.628714285714295,47.2298571428571,970,0,0
24.6814285714286,47.06571428571431,980,10,1
24.734142857142896,46.9015714285714,990,0,0
24.786857142857105,46.7374285714286,1000,0,0
24.8395714285714,46.573285714285696,1010,0,0
24.892285714285695,46.409142857142896,1020,0,0
24.945,46.245,1030,0,0
24.89,46.4,1040,0,0
24.8854545454545,46.4699090909091,1050,0,0
24.8809090909091,46.5398181818182,1060,10,1
24.8763636363636,46.6097272727273,1070,0,0
24.8718181818182,46.6796363636364,1080,0,0
24.867272727272695,46.7495454545455,1090,0,0
24.862727272727305,46.8194545454545,1100,10,1
24.8581818181818,46.8893636363636,1110,0,0
24.8536363636364,46.9592727272727,1120,0,0
