Light_Intensity,Temperature,PIR,Minute_Of_Day,Room_Occupancy_Count,LED_On
0.0,25.22,0,300,0,0
0.0,25.22,0,300,0,0
0.0,25.22,0,301,0,0
0.0,25.22,0,301,0,0
0.0,25.2025,0,302,0,0
0.0,25.205,0,302,0,0
0.0,25.2025,0,303,0,0
0.0,25.2025,0,303,0,0
0.0,25.2025,0,304,0,0
0.0,25.2025,0,304,0,0
0.0,25.2025,0,305,0,0
0.0,25.22,0,305,0,0
0.0,25.22,0,306,0,0
0.0,25.22,0,306,0,0
0.0,25.2025,0,307,0,0
0.0,25.2025,0,308,0,0
0.0,25.2025,0,308,0,0
0.0,25.1875,0,309,0,0
0.0,25.2025,0,309,0,0
0.0,25.2025,0,310,0,0
0.0,25.2025,0,310,0,0
0.0,25.2025,0,311,0,0
0.0,25.2025,0,311,0,0
0.0,25.2025,0,312,0,0
0.0,25.22,0,312,0,0
0.0,25.2025,0,313,0,0
0.0,25.2025,0,313,0,0
0.0,25.2025,0,314,0,0
0.0,25.2025,0,314,0,0
0.0,25.2025,0,315,0,0
0.0,25.2025,0,315,0,0
0.0,25.2025,0,316,0,0
0.0,25.2025,0,316,0,0
0.0,25.2025,0,317,0,0
0.0,25.2025,0,317,0,0
0.0,25.2025,0,318,0,0
0.0,25.1725,0,318,0,0
0.0,25.1875,0,319,0,0
0.0,25.1875,0,319,0,0
0.0,25.1875,0,320,0,0
0.0,25.1875,0,320,0,0
0.0,25.2025,0,321,0,0
0.0,25.2025,0,321,0,0
0.0,25.1875,0,322,0,0
0.0,25.1875,0,323,0,0
0.0,25.1875,0,323,0,0
0.0,25.1875,0,324,0,0
0.0,25.1875,0,324,0,0
0.0,25.2025,0,325,0,0
0.0,25.1875,0,325,0,0
0.0,25.2025,0,326,0,0
0.0,25.205,0,326,0,0
0.0,25.1875,0,327,0,0
0.0,25.2025,0,327,0,0
0.0,25.2025,0,328,0,0
0.0,25.2025,0,328,0,0
0.0,25.2025,0,329,0,0
0.0,25.1875,0,329,0,0
0.0,25.2025,0,330,0,0
0.0,25.1875,0,330,0,0
0.0,25.1725,0,331,0,0
0.0,25.1875,0,331,0,0
0.0,25.2025,0,332,0,0
0.0,25.1575,0,333,0,0
0.0,25.1575,0,333,0,0
0.0,25.1725,0,334,0,0
0.0,25.1875,0,334,0,0
0.0,25.1725,0,335,0,0
0.0,25.1725,0,335,0,0
0.0,25.1725,0,336,0,0
0.0,25.1725,0,336,0,0
0.0,25.1725,0,337,0,0
0.0,25.1725,0,337,0,0
0.0,25.1725,0,338,0,0
0.0,25.1875,0,338,0,0
0.0,25.1875,0,339,0,0
0.0,25.1725,0,339,0,0
0.0,25.1725,0,340,0,0
0.0,25.1575,0,340,0,0
0.0,25.1725,0,341,0,0
0.0,25.1725,0,341,0,0
0.0,25.1725,0,342,0,0
0.0,25.1575,0,342,0,0
0.0,25.1725,0,343,0,0
0.0,25.1875,0,343,0,0
0.0,25.1575,0,344,0,0
0.0,25.1575,0,344,0,0
0.0,25.1725,0,345,0,0
0.0,25.142500000000002,0,345,0,0
0.0,25.1575,0,346,0,0
0.0,25.1575,0,346,0,0
0.0,25.1575,0,347,0,0
0.0,25.1725,0,347,0,0
0.0,25.1725,0,348,0,0
0.0,25.1725,0,348,0,0
0.0,25.189999999999998,0,349,0,0
0.0,25.1725,0,349,0,0
0.0,25.157500000000002,0,350,0,0
0.0,25.157500000000002,0,350,0,0
0.0,25.157500000000002,0,351,0,0
0.0,25.142500000000002,0,351,0,0
0.0,25.142500000000002,0,352,0,0
0.0,25.142500000000002,0,352,0,0
0.0,25.1425,0,353,0,0
0.0,25.142500000000002,0,353,0,0
0.0,25.1575,0,354,0,0
0.0,25.157500000000002,0,354,0,0
0.0,25.1575,0,355,0,0
0.0,25.142500000000002,0,355,0,0
0.0,25.142500000000002,0,356,0,0
0.0,25.1575,0,357,0,0
0.0,25.1575,0,357,0,0
0.0,25.142500000000002,0,358,0,0
0.0,25.1575,0,358,0,0
0.0,25.1575,0,359,0,0
0.0,25.1275,0,359,0,0
0.0,25.142500000000002,0,360,0,0
0.0,25.142500000000002,0,360,0,0
0.0,25.142500000000002,0,361,0,0
0.0,25.157500000000002,0,361,0,0
0.0,25.1575,0,362,0,0
0.0,25.1575,0,362,0,0
0.0,25.1425,0,363,0,0
0.0,25.142500000000002,0,363,0,0
0.0,25.1575,0,364,0,0
0.0,25.142500000000002,0,364,0,0
0.0,25.1425,0,365,0,0
0.0,25.1575,0,365,0,0
0.0,25.1575,0,366,0,0
0.0,25.1425,0,366,0,0
0.0,25.1275,0,367,0,0
0.0,25.1275,0,367,0,0
0.0,25.1275,0,368,0,0
0.0,25.1425,0,368,0,0
0.0,25.1575,0,369,0,0
0.0,25.0975,0,369,0,0
0.0,25.1425,0,370,0,0
0.0,25.127499999999998,0,370,0,0
0.0,25.1425,0,371,0,0
0.0,25.1275,0,371,0,0
0.0,25.1125,0,372,0,0
0.0,25.1275,0,372,0,0
0.0,25.1125,0,373,0,0
0.0,25.1125,0,373,0,0
0.0,25.1125,0,374,0,0
0.0,25.0975,0,374,0,0
0.0,25.1125,0,375,0,0
0.0,25.1125,0,375,0,0
0.0,25.1125,0,376,0,0
0.0,25.1125,0,376,0,0
0.0,25.1275,0,377,0,0
0.0,25.1125,0,377,0,0
0.0,25.1275,0,378,0,0
0.0,25.0975,0,378,0,0
0.0,25.127499999999998,0,379,0,0
0.0,25.1125,0,380,0,0
0.0,25.0975,0,381,0,0
0.0,25.1125,0,381,0,0
0.0,25.1125,0,382,0,0
0.0,25.1125,0,382,0,0
0.0,25.1125,0,383,0,0
0.0,25.1275,0,383,0,0
0.0,25.1125,0,384,0,0
0.0,25.1275,0,384,0,0
0.0,25.1275,0,385,0,0
0.0,25.1125,0,385,0,0
0.0,25.1125,0,386,0,0
0.0,25.1125,0,386,0,0
0.0,25.1125,0,387,0,0
0.0,25.1125,0,387,0,0
0.0,25.1275,0,388,0,0
0.0,25.1125,0,388,0,0
0.0,25.1125,0,389,0,0
0.0,25.1125,0,389,0,0
0.0,25.1125,0,390,0,0
0.0,25.1125,0,390,0,0
0.0,25.1125,0,391,0,0
0.0,25.1125,0,391,0,0
0.0,25.1125,0,392,0,0
0.0,25.1125,0,392,0,0
0.0,25.1125,0,393,0,0
0.0,25.1125,0,393,0,0
0.0,25.1125,0,394,0,0
0.0,25.0975,0,394,0,0
0.0,25.0975,0,395,0,0
0.0,25.0975,0,395,0,0
0.0,25.0975,0,396,0,0
0.0,25.0975,0,396,0,0
0.0,25.080000000000002,0,397,0,0
0.0,25.0825,0,397,0,0
0.0,25.0975,0,398,0,0
0.0,25.0975,0,398,0,0
0.0,25.0825,0,399,0,0
0.0,25.0975,0,399,0,0
0.0,25.0975,0,400,0,0
0.0,25.08,0,400,0,0
0.0,25.0975,0,401,0,0
0.0,25.0825,0,401,0,0
0.0,25.0475,0,402,0,0
0.0,25.0825,0,402,0,0
0.0,25.064999999999998,0,403,0,0
0.0,25.0975,0,403,0,0
0.0,25.0475,0,404,0,0
0.0,25.0825,0,405,0,0
0.0,25.0475,0,405,0,0
0.0,25.0475,0,406,0,0
0.0,25.0825,0,406,0,0
0.0,25.064999999999998,0,407,0,0
0.0,25.0975,0,407,0,0
0.0,25.0975,0,408,0,0
0.0,25.0975,0,408,0,0
0.0,25.0975,0,409,0,0
0.0,25.0825,0,409,0,0
0.25,25.0825,0,410,0,0
0.5,25.0825,0,410,0,0
0.5,25.064999999999998,0,411,0,0
0.5,25.064999999999998,0,411,0,0
0.5,25.064999999999998,0,412,0,0
0.5,25.064999999999998,0,412,0,0
0.5,25.049999999999997,0,413,0,0
0.5,25.0475,0,413,0,0
0.5,25.064999999999998,0,414,0,0
0.5,25.0675,0,414,0,0
0.5,25.065,0,415,0,0
0.75,25.0325,0,415,0,0
0.75,25.0475,0,416,0,0
0.75,25.0325,0,417,0,0
0.75,25.0325,0,417,0,0
0.75,25.049999999999997,0,418,0,0
0.75,25.0325,0,418,0,0
1.0,25.0325,0,419,0,0
1.0,25.0325,0,419,0,0
1.25,25.0325,0,420,0,0
1.25,25.05,0,420,0,0
1.25,25.0175,0,421,0,0
1.25,25.0175,0,421,0,0
1.25,25.0175,0,422,0,0
1.25,25.0325,0,422,0,0
1.25,25.0325,0,423,0,0
1.5,25.0475,0,423,0,0
1.5,25.0325,0,424,0,0
1.5,25.0325,0,424,0,0
1.75,25.0325,0,425,0,0
1.75,25.0175,0,425,0,0
1.75,25.0175,0,426,0,0
1.75,25.0175,0,426,0,0
2.0,25.0175,0,427,0,0
2.0,25.0175,0,427,0,0
2.0,25.0175,0,428,0,0
2.0,25.0,0,429,0,0
2.0,25.0175,0,429,0,0
2.0,24.985,0,430,0,0
2.0,25.002499999999998,0,430,0,0
2.25,24.985,0,431,0,0
2.25,24.985,0,431,0,0
2.25,24.985,0,432,0,0
2.25,25.0,0,432,0,0
2.25,25.0,0,433,0,0
2.25,24.985,0,433,0,0
2.5,24.985,0,434,0,0
2.5,25.0,0,434,0,0
2.5,25.0,0,435,0,0
3.25,24.952499999999997,0,436,0,0
3.25,24.97,0,436,0,0
3.25,24.97,0,437,0,0
3.5,24.97,0,437,0,0
3.5,24.967499999999998,0,438,0,0
3.5,24.982499999999998,0,438,0,0
3.5,24.967499999999998,0,439,0,0
3.75,24.967499999999998,0,439,0,0
3.75,24.967499999999998,0,440,0,0
3.75,25.002499999999998,0,440,0,0
3.75,25.0,0,441,0,0
3.75,24.967499999999998,0,441,0,0
4.0,24.967499999999998,0,442,0,0
4.0,24.985,0,442,0,0
4.0,25.002499999999998,0,443,0,0
4.0,25.0175,0,443,0,0
4.0,25.002499999999998,0,444,0,0
4.5,24.967499999999998,0,444,0,0
4.5,24.985,0,445,0,0
4.5,24.967499999999998,0,445,0,0
4.5,24.985,0,446,0,0
4.5,24.952499999999997,0,446,0,0
4.5,24.982499999999998,0,447,0,0
4.5,24.985,0,447,0,0
4.5,24.985,0,448,0,0
4.75,24.967499999999998,0,448,0,0
5.25,24.952499999999997,0,449,0,0
5.5,24.967499999999998,0,449,0,0
5.5,24.982499999999998,0,450,0,0
5.5,24.982499999999998,0,450,0,0
5.5,24.9975,0,451,0,0
5.5,24.967499999999998,0,451,0,0
5.75,24.952499999999997,0,452,0,0
6.0,24.967499999999998,0,453,0,0
6.0,24.985,0,453,0,0
6.0,24.967499999999998,0,454,0,0
6.25,24.967499999999998,0,454,0,0
6.25,24.985,0,455,0,0
6.25,24.985,0,455,0,0
6.25,24.967499999999998,0,456,0,0
6.25,24.967499999999998,0,456,0,0
6.75,24.967499999999998,0,457,0,0
6.75,24.967499999999998,0,457,0,0
6.75,24.952499999999997,0,458,0,0
6.75,24.952499999999997,0,458,0,0
6.75,24.952499999999997,0,459,0,0
6.75,24.935,0,459,0,0
6.75,24.952499999999997,0,460,0,0
6.75,24.9375,0,460,0,0
7.25,24.9375,0,461,0,0
7.0,24.967499999999998,0,461,0,0
7.5,24.952499999999997,0,462,0,0
7.75,24.9375,0,462,0,0
7.75,24.9375,0,463,0,0
7.75,24.967499999999998,0,463,0,0
7.75,24.952499999999997,0,464,0,0
8.0,24.952499999999997,0,464,0,0
8.25,24.967499999999998,0,465,0,0
8.25,24.97,0,465,0,0
8.5,24.935,0,466,0,0
8.75,24.952499999999997,0,466,0,0
8.75,24.967499999999998,0,467,0,0
8.75,24.935,0,467,0,0
9.0,24.935,0,468,0,0
9.25,24.919999999999998,0,468,0,0
9.25,24.919999999999998,0,469,0,0
9.5,24.935,0,469,0,0
9.5,24.919999999999998,0,470,0,0
9.75,24.919999999999998,0,470,0,0
10.0,24.919999999999998,0,471,0,0
10.25,24.919999999999998,0,471,0,0
10.5,24.92,0,472,0,0
10.5,24.92,0,472,0,0
10.5,24.935,0,473,0,0
10.5,24.935,0,473,0,0
10.5,24.935,0,474,0,0
10.5,24.952499999999997,0,474,0,0
10.5,24.92,0,475,0,0
10.5,24.92,0,475,0,0
10.5,24.952499999999997,0,476,0,0
10.5,24.9525,0,477,0,0
10.5,24.935,0,477,0,0
10.75,24.919999999999998,0,478,0,0
10.75,24.905,0,478,0,0
10.75,24.905,0,479,0,0
11.25,24.89,0,479,0,0
11.25,24.905,0,480,0,0
11.5,24.919999999999998,0,480,0,0
11.75,24.905,0,481,0,0
12.25,24.89,0,481,0,0
12.25,24.935,0,482,0,0
12.25,24.92,0,482,0,0
12.0,24.935,0,483,0,0
12.0,24.905,0,483,0,0
12.25,24.9375,0,484,0,0
12.25,24.92,0,484,0,0
12.5,24.935,0,485,0,0
12.5,24.9375,0,485,0,0
12.75,24.905,0,486,0,0
12.75,24.935,0,486,0,0
12.75,24.919999999999998,0,487,0,0
12.75,24.919999999999998,0,487,0,0
13.0,24.935,0,488,0,0
13.0,24.919999999999998,0,488,0,0
13.25,24.9225,0,489,0,0
13.25,24.905,0,489,0,0
13.5,24.935,0,490,0,0
13.5,24.952499999999997,0,490,0,0
13.5,24.952499999999997,0,491,0,0
13.5,24.967499999999998,0,491,0,0
13.5,24.982499999999998,0,492,0,0
14.0,24.967499999999998,0,493,0,0
14.0,24.967499999999998,0,493,0,0
14.0,24.952499999999997,0,494,0,0
14.0,24.967499999999998,0,494,0,0
14.0,24.967499999999998,0,495,0,0
14.25,24.967499999999998,0,495,0,0
14.25,24.952499999999997,0,496,0,0
14.5,24.952499999999997,0,496,0,0
14.75,24.985,0,497,0,0
14.75,24.97,0,497,0,0
14.75,24.97,0,498,0,0
14.75,25.0,0,498,0,0
14.75,24.97,0,499,0,0
14.75,24.967499999999998,0,499,0,0
14.75,24.967499999999998,0,500,0,0
14.75,24.967499999999998,0,501,0,0
14.75,24.967499999999998,0,501,0,0
14.75,24.967499999999998,0,502,0,0
14.75,25.0,0,502,0,0
14.75,25.0,0,503,0,0
14.75,24.985,0,503,0,0
14.75,24.985,0,504,0,0
14.75,25.0,0,504,0,0
14.75,24.967499999999998,0,505,0,0
15.0,24.967499999999998,0,505,0,0
15.0,24.982499999999998,0,506,0,0
15.25,25.0,0,506,0,0
15.25,24.982499999999998,0,507,0,0
14.75,24.982499999999998,0,507,0,0
15.0,24.985,0,508,0,0
15.0,24.985,0,508,0,0
15.25,25.0,0,509,0,0
15.25,24.985,0,509,0,0
15.25,24.985,0,510,0,0
16.0,24.985,0,510,0,0
16.0,24.985,0,511,0,0
16.0,24.985,0,511,0,0
16.0,24.985,0,512,0,0
16.0,24.985,0,512,0,0
16.0,25.0,0,513,0,0
16.25,25.015,0,513,0,0
16.0,25.015,0,514,0,0
16.5,25.0,0,514,0,0
16.5,25.0,0,515,0,0
16.5,25.0,0,515,0,0
16.5,25.015,0,516,0,0
16.5,25.015,0,516,0,0
16.5,25.0,0,517,0,0
16.5,25.015,0,517,0,0
16.5,25.015,0,518,0,0
16.5,25.015,0,518,0,0
16.5,25.0175,0,519,0,0
16.5,25.0,0,519,0,0
16.5,25.0325,0,520,0,0
16.75,25.0825,0,520,0,0
16.5,25.049999999999997,0,521,0,0
16.75,25.0325,0,521,0,0
16.5,25.015,0,522,0,0
16.5,25.015,0,522,0,0
16.5,25.015,0,523,0,0
16.5,25.049999999999997,0,523,0,0
16.75,25.049999999999997,0,524,0,0
17.0,25.049999999999997,0,524,0,0
17.0,25.0325,0,525,0,0
17.0,25.0325,0,526,0,0
17.0,25.0325,0,526,0,0
16.75,25.0325,0,527,0,0
17.0,25.015,0,527,0,0
16.75,25.015,0,528,0,0
16.75,25.0325,0,528,0,0
16.75,25.015,0,529,0,0
16.75,25.049999999999997,0,529,0,0
16.25,25.0825,0,530,0,0
16.25,25.0675,0,530,0,0
16.25,25.0675,0,531,0,0
16.0,25.0975,0,531,0,0
16.0,25.08,0,532,0,0
16.0,25.049999999999997,0,532,0,0
16.0,25.0825,0,533,0,0
16.25,25.08,0,533,0,0
16.25,25.065,0,534,0,0
16.25,25.065,0,534,0,0
16.25,25.0,0,535,0,0
16.25,25.0325,0,535,0,0
15.75,25.03,0,536,0,0
16.0,25.0475,0,536,0,0
16.25,25.0325,0,537,0,0
16.25,25.0325,0,537,0,0
16.25,25.0325,0,538,0,0
16.25,25.0,0,538,0,0
16.25,25.0175,0,539,0,0
16.25,25.015,0,539,0,0
16.25,25.0325,0,540,0,0
16.25,25.0325,0,540,0,0
16.25,25.0175,0,541,0,0
16.25,25.0175,0,541,0,0
16.25,25.0325,0,542,0,0
16.5,25.0325,0,542,0,0
16.5,25.0325,0,543,0,0
16.75,25.0,0,543,0,0
16.75,25.05,0,544,0,0
16.75,25.035,0,544,0,0
16.75,25.015,0,545,0,0
17.0,25.0325,0,546,0,0
16.75,25.065,0,546,0,0
17.25,25.0475,0,547,0,0
17.25,25.015,0,547,0,0
17.25,25.015,0,548,0,0
17.25,25.015,0,548,0,0
17.25,25.0,0,549,0,0
17.25,25.03,0,550,0,0
28.0,25.5175,1,925,3,1
28.25,25.5175,1,926,3,1
28.5,25.564999999999998,0,926,3,1
28.75,25.549999999999997,1,927,3,1
28.5,25.5325,1,927,3,1
28.5,25.564999999999998,1,928,3,1
27.0,25.564999999999998,1,928,3,1
28.5,25.58,1,929,3,1
28.25,25.597499999999997,0,929,3,1
28.5,25.612499999999997,0,930,3,1
28.5,25.597499999999997,1,930,3,1
28.75,25.627499999999998,0,931,3,1
28.75,25.612499999999997,0,931,3,1
28.5,25.6425,0,932,3,1
28.0,25.6425,0,932,3,1
27.75,25.6725,0,933,3,1
26.5,25.6725,0,933,3,1
26.5,25.6725,1,934,3,1
26.5,25.6725,1,934,3,1
26.5,25.6725,1,935,3,1
26.5,25.6875,1,936,3,1
26.5,25.705,1,936,3,1
26.25,25.705,1,937,3,1
26.0,25.705,1,937,3,1
25.75,25.705,1,938,3,1
26.0,25.705,1,938,3,1
26.25,25.705,0,939,3,1
26.5,25.735,1,939,3,1
26.75,25.735,1,940,3,1
27.0,25.735,0,940,3,1
27.0,25.75,0,941,3,1
22.75,25.75,1,941,3,1
22.75,25.75,1,942,3,1
22.75,25.735,1,942,3,1
23.0,25.752499999999998,0,943,3,1
23.0,25.752499999999998,1,943,3,1
23.0,25.752499999999998,1,944,3,1
23.0,25.752499999999998,1,944,3,1
26.75,25.7675,1,945,3,1
26.5,25.7975,1,945,3,1
26.5,25.7825,1,946,3,1
26.25,25.7675,1,946,3,1
26.25,25.7675,1,947,3,1
25.25,25.7825,1,947,3,1
25.5,25.7975,1,948,3,1
25.25,25.7975,1,948,3,1
25.0,25.7825,1,949,3,1
24.5,25.8125,1,949,3,1
24.5,25.8125,1,950,3,1
24.5,25.83,1,950,3,1
24.5,25.814999999999998,1,951,3,1
24.5,25.83,1,951,3,1
24.25,25.86,1,952,3,1
24.25,25.86,1,952,3,1
24.25,25.86,1,953,3,1
24.25,25.86,1,953,3,1
24.5,25.845,1,954,3,1
24.75,25.86,1,954,3,1
24.25,25.86,1,955,3,1
24.5,25.86,1,955,3,1
20.5,25.845,1,956,3,1
20.25,25.845,1,956,3,1
20.0,25.83,1,957,3,1
20.25,25.845,1,957,3,1
20.25,25.86,1,958,3,1
19.5,25.845,1,958,3,1
19.5,25.845,1,959,3,1
19.75,25.845,0,960,3,1
19.5,25.845,0,960,3,1
20.0,25.845,1,961,3,1
18.75,25.8275,1,961,3,1
19.5,25.8425,1,962,3,1
19.25,25.8125,1,962,3,1
18.75,25.7975,1,963,3,1
18.5,25.7975,1,963,3,1
18.5,25.7975,1,964,3,1
18.25,25.7975,1,964,3,1
18.0,25.815,1,965,3,1
17.5,25.815,0,965,3,1
17.25,25.7975,1,966,3,1
17.25,25.7975,1,966,3,1
17.25,25.8125,1,967,3,1
17.25,25.83,1,967,3,1
17.25,25.815,1,968,3,1
16.75,25.815,0,968,3,1
19.75,25.83,1,969,3,1
19.25,25.83,1,969,3,1
19.0,25.845,1,970,3,1
19.0,25.8125,1,970,3,1
18.25,25.845,1,971,3,1
18.0,25.86,1,972,3,1
17.5,25.845,1,972,3,1
18.5,25.845,1,973,3,1
19.25,25.830000000000002,0,973,3,1
19.25,25.845,0,974,3,1
18.75,25.845,1,974,3,1
18.75,25.8275,1,975,3,1
19.0,25.845,1,975,3,1
18.5,25.845,1,976,3,1
18.0,25.845,1,976,3,1
18.0,25.8275,0,977,3,1
18.0,25.8275,0,977,3,1
18.25,25.8275,0,978,3,1
18.25,25.8275,0,978,3,1
18.0,25.8275,1,979,3,1
17.75,25.8275,1,979,3,1
17.5,25.8275,0,980,3,1
17.25,25.8425,1,980,3,1
17.5,25.845,1,981,3,1
14.5,25.877499999999998,1,981,3,1
14.25,25.8425,1,982,3,1
14.25,25.845,0,982,3,1
14.25,25.86,0,983,3,1
14.0,25.845,0,984,3,1
14.5,25.845,0,984,3,1
14.5,25.845,0,985,3,1
14.5,25.845,0,985,3,1
14.5,25.8275,0,986,3,1
14.5,25.845,0,986,3,1
14.25,25.8425,0,987,3,1
14.25,25.8425,1,987,3,1
14.25,25.86,1,988,3,1
13.5,25.845,1,988,3,1
13.25,25.845,1,989,3,1
13.25,25.845,0,989,3,1
13.0,25.845,1,990,3,1
12.75,25.8275,0,991,3,1
12.75,25.8425,0,991,3,1
12.5,25.8425,0,992,3,1
12.25,25.8425,0,992,3,1
12.25,25.845,1,993,3,1
14.0,25.845,1,993,3,1
14.5,25.8275,1,994,3,1
14.0,25.86,1,994,3,1
14.0,25.8425,1,995,3,1
14.0,25.86,1,995,3,1
13.25,25.8575,1,996,3,1
13.0,25.875,1,996,3,1
13.25,25.8575,1,997,3,1
13.25,25.875,0,997,3,1
13.75,25.875,1,998,3,1
14.25,25.875,1,998,3,1
14.25,25.875,1,999,3,1
14.75,25.905,1,999,3,1
15.0,25.9225,1,1000,3,1
14.75,25.9075,1,1000,3,1
14.25,25.9075,1,1001,3,1
14.25,25.9075,1,1001,3,1
13.75,25.9075,1,1002,3,1
13.5,25.875,1,1002,3,1
13.5,25.9075,1,1003,3,1
13.0,25.875,1,1003,3,1
12.75,25.875,1,1004,3,1
12.25,25.875,1,1004,3,1
12.0,25.875,1,1005,3,1
11.5,25.875,1,1005,3,1
11.5,25.875,1,1006,3,1
11.25,25.875,1,1006,3,1
10.75,25.875,1,1007,3,1
10.5,25.875,1,1008,3,1
10.25,25.875,1,1008,3,1
10.0,25.8925,1,1009,3,1
10.0,25.8925,1,1009,3,1
10.0,25.875,1,1010,3,1
10.0,25.89,1,1010,3,1
10.0,25.8925,1,1011,3,1
9.5,25.8925,1,1011,3,1
9.5,25.9075,1,1012,3,1
9.25,25.9075,1,1012,3,1
9.25,25.89,1,1013,3,1
9.25,25.8925,1,1013,3,1
8.75,25.9075,0,1014,3,1
8.75,25.9075,0,1014,3,1
7.5,25.9075,1,1015,3,1
7.5,25.8925,1,1015,3,1
7.5,25.89,1,1016,3,1
7.5,25.9075,1,1016,3,1
7.25,25.89,1,1017,3,1
7.0,25.875,0,1017,3,1
6.75,25.9075,0,1018,3,1
7.5,25.9225,1,1018,3,1
6.5,25.9075,1,1019,3,1
6.75,25.9075,1,1019,3,1
6.75,25.9075,1,1020,3,1
118.5,25.8925,1,1020,3,0
136.5,25.9075,1,1021,3,0
145.5,25.924999999999997,1,1021,3,0
148.5,25.909999999999997,1,1022,3,0
149.75,25.9075,1,1022,3,0
149.75,25.924999999999997,1,1023,3,0
149.5,25.924999999999997,1,1023,3,0
149.0,25.955,1,1024,3,0
149.0,25.9075,1,1024,3,0
148.75,25.9075,1,1025,3,0
148.25,25.939999999999998,1,1025,3,0
147.75,25.9225,1,1026,3,0
147.5,25.939999999999998,0,1026,3,0
147.0,25.97,1,1027,3,0
147.0,25.955,1,1028,3,0
146.25,25.955,1,1028,2,0
146.0,25.955,1,1029,2,0
145.75,25.955,1,1029,2,0
145.75,25.955,0,1030,2,0
145.5,25.955,1,1030,2,0
145.25,25.97,1,1031,2,0
144.75,25.955,1,1032,2,0
144.75,25.955,1,1032,2,0
144.75,25.955,1,1033,2,0
144.75,25.955,1,1033,2,0
143.75,25.955,1,1034,2,0
144.0,25.97,1,1034,2,0
143.5,25.955,1,1035,2,0
143.5,25.955,0,1035,2,0
143.25,25.955,1,1036,2,0
143.5,25.955,0,1036,2,0
142.75,25.955,0,1037,2,0
142.75,25.9725,0,1037,2,0
143.5,25.9725,1,1038,2,0
143.25,25.955,1,1038,2,0
143.5,25.955,1,1039,2,0
143.75,25.97,1,1039,2,0
143.5,25.955,0,1040,2,0
143.25,25.97,1,1040,2,0
143.5,25.97,0,1041,2,0
143.0,25.97,1,1041,2,0
142.75,25.9875,1,1042,2,0
143.0,25.9875,1,1042,2,0
143.25,25.9875,1,1043,2,0
142.5,25.9725,1,1043,2,0
142.75,25.97,1,1044,2,0
143.0,25.9875,1,1044,2,0
142.5,25.9875,1,1045,2,0
142.25,25.955,1,1045,2,0
142.5,25.9875,1,1046,2,0
142.5,25.9725,1,1046,2,0
142.25,25.9725,1,1047,2,0
142.0,25.9875,1,1047,2,0
142.5,25.9875,1,1048,2,0
142.25,25.9875,1,1048,2,0
142.0,25.9875,1,1049,2,0
141.75,25.9875,1,1049,2,0
141.25,25.9875,1,1050,2,0
141.5,25.9875,1,1050,2,0
141.5,25.9875,0,1051,2,0
141.75,25.9875,1,1051,2,0
141.0,26.0025,1,1052,2,0
141.25,25.9725,1,1052,2,0
141.0,25.9875,1,1053,2,0
141.0,25.9875,1,1053,2,0
141.0,26.002499999999998,1,1054,2,0
141.5,25.9875,1,1054,2,0
141.25,25.9875,1,1055,2,0
141.0,25.9875,1,1056,2,0
140.75,25.9875,1,1056,2,0
140.5,25.9875,1,1057,3,0
96.25,26.002499999999998,1,1057,3,1
96.5,26.002499999999998,1,1058,2,1
96.5,25.9875,1,1058,2,1
96.25,25.9875,1,1059,2,1
96.0,25.9875,1,1059,2,1
95.75,25.9875,1,1060,2,1
95.75,25.9875,1,1060,2,1
95.25,25.9875,1,1061,2,1
95.5,26.0,1,1061,2,1
95.75,26.0,0,1062,2,1
95.75,25.985,0,1062,2,1
95.5,26.0,1,1063,2,1
95.75,26.0,1,1063,2,1
95.75,26.0325,1,1064,2,1
95.75,26.015,1,1064,2,1
95.5,26.0,0,1065,2,1
95.5,26.0,0,1065,2,1
96.0,26.0,0,1066,2,1
95.5,25.97,0,1066,2,1
95.5,25.985,1,1067,2,1
95.25,26.0,1,1067,2,1
95.5,26.0175,1,1068,2,1
95.5,26.0,1,1068,2,1
95.5,26.0,0,1069,2,1
95.25,26.0,1,1069,2,1
95.25,25.97,1,1070,2,1
95.75,26.0,1,1070,2,1
95.5,25.955,1,1071,2,1
95.75,25.985,1,1071,2,1
95.5,25.955,1,1072,2,1
95.75,25.955000000000002,1,1072,2,1
95.0,25.985,1,1073,2,1
95.0,25.97,1,1073,2,1
95.0,26.0,1,1074,2,1
95.0,25.985,1,1074,2,1
94.75,25.985,1,1075,2,1
94.75,25.985,1,1075,2,1
94.5,25.985,1,1076,2,1
93.0,26.0,1,1076,2,1
0.0,25.985,1,1077,0,0
0.0,25.97,1,1077,0,0
0.0,25.97,0,1078,0,0
0.0,25.955000000000002,0,1078,0,0
0.0,25.97,0,1079,0,0
0.0,25.955,0,1080,0,0
0.0,25.955,0,1080,0,0
0.0,25.94,0,1081,0,0
0.0,25.94,0,1081,0,0
0.0,25.94,0,1082,0,0
0.0,25.94,0,1082,0,0
0.0,25.94,0,1083,0,0
0.0,25.94,0,1084,0,0
0.0,25.94,0,1084,0,0
0.0,25.91,0,1085,0,0
0.0,25.925,0,1085,0,0
0.0,25.895,0,1086,0,0
0.0,25.88,0,1086,0,0
0.0,25.895,0,1087,0,0
0.0,25.862499999999997,0,1087,0,0
0.0,25.895,0,1088,0,0
0.0,25.88,0,1088,0,0
0.0,25.862499999999997,0,1089,0,0
0.0,25.862499999999997,0,1089,0,0
