temperature,humidity,fan_on
24.3,26.8,0
24.3,27.6,0
24.2,26.6,0
25.4,27.7,0
24.8,29.8,0
30.0,30.4,0
30.0,29.6,0
23.4,42.3,0
23.4,38.9,0
23.4,40.4,0
23.4,39.5,0
23.3,40.2,0
23.6,38.2,0
23.6,37.3,0
23.5,36.7,0
23.7,38.0,0
23.5,34.3,0
23.7,35.1,0
23.8,33.5,0
23.8,33.8,0
23.8,34.1,0
23.9,34.5,0
23.6,33.1,0
23.5,31.7,0
23.6,32.5,0
23.7,32.4,0
23.8,31.5,0
24.0,32.5,0
24.8,30.1,0
24.5,30.6,0
24.3,31.3,0
24.4,31.5,0
24.5,31.4,0
25.2,28.9,0
26.2,29.5,0
25.9,29.7,0
25.9,29.7,0
25.3,28.8,0
25.0,28.3,0
24.4,29.2,0
24.8,29.2,0
24.3,28.6,0
24.2,27.8,0
24.2,28.2,0
24.1,28.3,0
24.2,28.2,0
24.3,28.7,0
24.2,28.7,0
24.3,27.9,0
24.3,29.3,0
24.4,30.1,0
23.9,26.7,0
23.9,25.9,0
23.9,25.9,0
23.9,25.5,0
24.0,27.4,0
24.6,25.8,0
24.4,25.7,0
24.1,28.6,0
23.8,27.2,0
23.9,29.8,0
23.8,29.3,0
23.7,27.9,0
23.7,32.8,0
22.0,31.7,0
22.5,29.7,0
22.1,26.8,0
22.6,25.7,0
23.2,31.5,0
23.2,31.5,0
23.3,33.0,0
23.8,30.8,0
23.7,32.8,0
24.7,30.8,0
24.7,30.8,0
23.9,30.3,0
23.8,31.7,0
23.9,33.0,0
24.1,31.3,0
24.1,28.9,0
25.0,28.0,0
24.3,27.2,0
24.4,26.6,0
24.6,28.0,0
24.2,23.2,0
23.9,23.6,0
25.6,22.0,0
25.1,22.9,0
24.4,25.0,0
24.7,24.5,0
24.7,23.8,0
23.9,24.0,0
24.0,26.0,0
23.6,26.4,0
21.0,24.6,0
22.3,26.5,0
22.3,25.6,0
23.0,24.5,0
23.8,24.6,0
23.9,24.7,0
23.6,24.5,0
23.6,24.5,0
23.6,24.5,0
23.3,23.4,0
24.8,22.3,0
24.6,23.0,0
23.9,23.4,0
24.5,22.2,1
24.2,22.7,1
24.3,22.4,1
23.7,24.2,0
24.0,25.3,0
25.0,25.9,0
24.8,22.0,0
24.4,25.3,0
25.0,23.8,0
23.8,23.6,0
23.6,23.9,0
21.8,33.3,0
22.4,32.0,0
22.7,31.5,0
23.2,29.4,0
23.8,28.1,0
22.4,28.0,0
23.8,27.6,0
22.5,31.9,1
22.9,27.7,0
22.7,32.8,0
23.6,26.5,0
22.8,31.1,0
23.5,26.5,0
23.2,27.2,0
23.3,30.1,0
23.4,29.4,0
23.6,25.1,0
24.1,24.0,0
24.4,22.4,0
24.2,23.1,0
23.8,23.9,0
23.8,24.1,0
23.9,24.6,0
22.6,33.0,0
22.9,32.8,0
22.9,31.7,0
23.4,29.1,0
23.5,28.9,0
23.6,24.8,0
22.8,27.6,0
22.8,28.4,0
23.0,29.7,0
22.8,32.0,0
24.4,27.0,0
25.5,26.4,0
25.6,30.1,0
23.1,26.6,0
23.7,37.6,0
22.5,28.7,0
22.3,27.1,0
23.5,25.6,0
22.9,29.1,0
24.9,27.3,0
25.1,27.3,0
26.0,25.8,0
25.3,24.7,0
24.3,26.0,0
25.4,23.3,0
24.4,25.6,0
25.0,23.0,0
23.8,24.2,0
23.6,27.3,0
23.9,24.8,0
22.9,32.2,0
22.8,29.8,0
22.7,29.9,0
22.8,29.8,0
24.1,24.4,0
21.8,24.2,0
23.2,24.0,0
23.1,23.9,0
22.8,23.7,0
23.7,26.3,0
24.4,28.2,0
24.8,28.8,0
24.7,28.5,0
25.5,22.7,1
24.7,28.6,0
24.0,30.7,0
25.9,25.9,0
25.6,23.1,0
24.3,23.6,1
23.7,26.3,0
24.0,25.4,0
24.3,26.1,0
24.5,26.5,0
23.8,26.0,0
23.7,29.6,0
23.7,26.0,0
23.7,27.8,0
25.0,33.1,0
23.7,27.6,0
23.7,27.4,0
23.4,26.4,1
23.2,27.7,0
23.3,27.6,0
22.9,28.2,0
23.2,27.9,0
25.0,31.7,0
24.9,31.6,0
24.9,31.5,0
24.1,29.2,0
22.9,27.2,0
23.1,26.9,0
23.5,29.8,0
23.0,26.4,0
23.8,25.6,0
23.3,24.9,0
24.0,25.6,0
24.0,25.6,0
24.0,25.6,0
23.6,26.4,0
23.7,24.7,0
24.7,30.8,0
24.0,27.9,0
24.2,24.9,0
23.3,26.2,0
23.9,24.3,0
23.1,26.9,0
24.9,45.5,0
23.4,47.8,0
23.2,48.0,0
23.2,49.2,0
23.7,46.7,0
23.3,46.6,0
23.0,47.6,0
23.5,46.8,0
23.7,46.2,0
23.6,46.4,1
23.6,46.7,1
23.2,46.9,0
23.1,47.9,0
23.0,47.3,0
22.6,48.2,0
23.0,48.4,0
23.1,47.6,0
23.1,48.1,0
23.2,47.8,0
23.2,48.1,0
22.9,47.5,0
22.8,48.3,0
23.0,48.5,0
23.0,47.5,0
23.1,47.8,0
22.8,47.3,0
22.9,47.3,0
22.9,47.4,0
25.4,41.5,0
23.8,44.8,0
23.4,45.1,0
22.9,44.8,0
22.6,46.0,0
23.1,46.7,0
23.9,47.8,0
24.7,48.1,0
24.0,46.1,0
23.6,45.8,0
23.6,43.4,0
23.4,44.2,0
26.2,39.6,0
24.0,42.2,0
23.6,44.1,0
23.8,41.7,0
23.2,42.3,0
22.5,44.4,0
25.0,40.6,0
29.8,41.7,0
23.4,43.0,0
23.3,43.2,0
23.0,43.4,0
23.2,44.9,1
23.0,44.8,0
23.2,44.3,0
23.2,44.0,0
23.1,43.6,0
22.8,44.6,1
22.9,44.9,0
23.0,44.3,0
23.1,43.8,0
23.3,43.6,0
23.4,43.2,0
23.2,44.3,0
23.1,44.1,0
23.4,44.7,0
23.7,43.4,0
23.6,42.4,0
23.5,42.7,0
23.7,42.0,0
23.1,44.1,0
23.3,43.7,0
22.8,44.1,0
22.1,45.0,0
23.2,44.7,0
22.6,45.3,0
23.0,44.5,0
23.3,44.7,0
23.5,43.1,0
23.3,43.0,0
23.4,43.6,0
26.9,38.2,0
25.3,42.5,0
24.5,43.7,0
24.4,43.9,0
24.2,44.2,0
23.6,44.8,0
23.8,44.0,1
23.8,43.5,1
23.8,45.2,0
23.6,43.5,0
23.6,43.9,0
23.7,43.5,1
23.8,43.4,1
23.2,43.9,1
23.1,43.4,0
23.6,42.5,0
26.3,56.7,1
26.0,57.8,1
26.1,57.7,1
26.1,57.5,1
26.1,57.4,1
25.8,58.4,0
25.6,59.8,0
26.0,58.3,1
25.9,58.5,1
26.3,58.4,0
26.4,57.6,1
26.2,58.1,1
26.3,57.8,1
26.3,58.8,1
26.6,58.2,0
26.5,58.0,0
26.6,57.5,0
26.5,57.5,0
26.3,58.0,1
26.4,58.0,0
27.0,55.4,1
26.2,57.7,0
26.1,58.5,0
25.9,58.8,0
25.8,59.0,1
26.1,58.6,1
25.9,58.7,1
26.6,56.7,1
26.3,57.5,1
26.0,58.4,0
25.9,59.4,1
25.2,60.8,1
24.3,64.1,1
24.3,64.1,1
25.6,60.1,1
25.6,60.4,0
25.8,59.9,1
25.7,59.7,1
24.7,61.2,1
25.8,59.3,1
25.8,59.3,1
26.7,57.1,1
26.6,57.2,1
26.7,57.2,1
26.5,58.1,0
26.2,57.9,1
26.0,58.4,1
26.2,58.0,1
26.3,57.6,1
25.9,58.4,1
26.3,60.0,0
24.7,64.7,1
24.8,64.9,1
24.9,64.8,1
25.1,64.4,0
25.1,63.6,1
25.1,63.9,1
25.1,64.1,1
25.2,64.5,0
25.6,63.2,0
25.4,62.7,1
25.2,63.6,1
25.3,63.5,1
25.5,62.9,1
25.5,62.9,0
25.7,61.9,0
25.3,63.0,0
25.0,63.3,0
24.6,64.4,0
25.0,63.8,0
25.3,62.7,0
25.6,62.4,0
25.9,61.1,0
25.7,62.1,0
25.5,62.3,1
25.2,63.6,1
25.1,63.8,0
25.2,63.5,0
24.9,64.3,1
25.0,63.7,1
24.5,63.7,1
24.5,64.3,0
24.8,65.1,0
25.2,63.8,0
28.1,52.9,0
26.7,57.8,0
26.1,60.3,1
25.6,61.1,1
25.4,61.7,0
25.1,62.0,0
25.2,61.8,0
25.3,61.9,1
26.0,59.4,1
25.1,61.9,1
25.2,66.4,1
25.2,67.8,0
25.2,66.5,1
25.1,66.7,1
25.0,67.1,1
25.0,67.1,1
25.1,67.2,1
25.1,66.2,0
25.2,65.5,0
25.2,65.2,0
25.3,64.8,0
25.0,65.5,1
25.4,64.7,1
25.2,65.9,1
25.2,65.8,0
25.2,65.2,0
25.3,64.9,0
25.6,64.0,0
25.6,63.9,0
25.4,63.9,0
25.3,64.4,0
25.2,65.1,0
25.2,64.5,0
25.3,64.5,1
25.4,63.9,1
25.7,63.2,1
25.7,62.8,1
25.7,63.3,1
25.9,63.3,0
26.0,62.4,0
25.6,63.0,1
25.6,63.6,0
25.4,64.5,0
25.2,64.6,1
25.3,64.6,1
25.5,64.4,1
25.6,63.8,1
25.8,63.1,1
25.7,63.6,1
25.8,63.1,0
25.5,60.1,0
25.9,62.5,0
25.9,62.9,0
25.8,62.7,1
25.6,63.2,0
25.4,63.6,0
26.3,62.1,0
26.1,62.3,0
26.0,61.5,1
26.2,61.7,1
26.3,61.3,1
26.2,61.4,1
26.1,63.1,0
26.2,61.0,0
26.0,61.8,0
26.2,61.5,0
26.3,60.6,1
26.3,60.5,1
26.5,60.2,1
26.2,61.2,0
25.5,63.8,0
25.4,64.6,0
25.1,65.0,0
25.0,64.4,0
24.8,65.3,0
24.7,65.6,1
24.6,65.7,1
24.7,65.5,1
25.3,64.9,0
24.9,65.1,0
24.9,65.0,0
24.6,64.7,0
23.7,70.2,0
23.6,67.4,0
24.6,66.3,0
24.8,65.8,0
24.8,65.0,0
24.5,64.8,1
23.1,67.5,1
24.1,68.1,0
24.3,67.5,0
24.2,67.0,1
24.2,67.2,1
24.2,67.7,0
24.4,66.4,0
24.6,66.1,0
24.6,65.8,0
24.7,67.1,0
24.8,66.2,0
24.9,66.6,0
25.0,65.8,0
24.9,66.0,0
24.4,66.5,1
24.3,67.0,1
24.3,67.8,0
24.4,66.8,0
24.2,66.6,1
24.6,65.9,0
24.9,65.1,1
24.9,65.4,1
24.6,64.4,0
25.9,62.9,0
25.3,64.4,0
24.9,65.5,0
24.9,64.7,0
25.0,64.8,0
25.2,65.4,0
25.2,64.8,0
24.9,64.7,0
25.1,64.0,0
25.3,64.1,0
25.0,63.7,0
24.7,65.6,0
24.9,65.5,1
24.9,65.5,0
24.8,65.9,0
24.8,66.1,0
24.7,65.9,1
24.4,67.6,1
25.0,66.2,0
25.5,65.0,0
24.7,67.4,0
24.6,68.1,0
24.4,68.5,1
24.4,65.8,1
24.2,69.5,1
24.1,70.0,0
24.1,70.1,0
24.8,67.2,0
24.9,66.6,0
24.3,68.1,1
24.3,68.1,1
24.2,68.9,0
24.3,68.5,0
24.4,68.2,0
24.4,68.6,1
24.5,68.7,0
24.3,68.5,0
24.2,68.1,1
24.3,67.9,1
24.1,69.7,0
24.2,69.1,0
24.2,68.8,0
24.2,68.8,0
24.3,69.8,1
24.3,68.2,1
24.9,65.9,1
25.1,65.4,0
25.3,64.3,0
25.1,64.5,1
25.0,64.8,1
25.1,64.6,1
25.0,64.8,1
25.4,64.5,0
25.3,63.7,1
25.0,65.0,0
25.0,65.0,0
25.3,63.1,0
25.4,62.7,1
25.3,62.6,0
25.3,62.1,0
25.3,62.1,0
24.6,64.6,1
24.9,64.8,0
25.4,63.1,1
25.6,62.8,1
25.5,61.6,1
25.4,62.5,1
25.6,61.8,1
25.6,61.8,1
25.8,61.7,0
26.0,60.4,1
25.6,62.7,0
25.2,64.1,0
25.7,63.2,0
25.3,65.6,0
25.1,65.7,0
25.0,66.7,0
25.1,65.0,0
24.7,67.3,0
25.1,65.9,0
25.1,64.9,0
25.2,54.5,0
25.3,63.6,1
24.8,64.6,1
25.1,63.7,1
25.2,63.7,1
25.0,64.3,1
25.0,64.5,1
25.0,64.6,1
25.0,64.9,1
24.8,64.9,0
24.5,65.8,0
24.6,66.0,0
24.4,66.2,0
25.1,64.7,0
24.7,65.4,1
24.8,64.7,1
24.5,65.3,1
23.9,67.7,1
23.7,68.4,0
23.7,68.4,0
24.7,65.4,0
24.5,64.1,1
24.5,64.2,1
24.8,64.9,0
24.6,65.1,0
24.3,64.7,1
25.0,63.4,1
24.6,64.6,1
24.5,64.8,1
24.6,64.2,1
24.6,64.4,0
24.8,62.8,0
24.5,71.7,0
24.4,71.9,0
24.1,74.5,0
24.1,72.4,1
24.3,72.0,0
24.5,72.5,0
25.1,66.8,0
24.8,66.1,0
24.7,67.8,0
24.4,68.1,0
25.0,66.3,0
24.7,66.4,0
24.3,67.9,0
24.5,67.9,0
28.3,63.1,1
28.5,62.1,1
28.6,61.7,1
28.8,62.2,1
28.6,61.7,1
28.6,61.6,1
28.8,61.0,1
28.8,61.3,1
29.1,58.9,1
29.5,59.5,1
29.2,59.1,1
29.0,59.0,1
29.2,58.7,1
29.1,60.5,1
28.9,60.9,1
29.0,61.0,1
28.8,61.2,1
29.0,61.5,1
28.2,63.1,1
29.2,58.4,1
30.1,55.2,1
30.0,56.7,1
29.8,56.9,1
28.7,57.0,1
31.2,51.6,1
30.2,54.5,1
30.5,54.1,1
30.8,53.4,1
30.7,53.1,1
27.9,63.7,1
28.6,60.5,1
28.6,60.2,1
28.7,59.8,1
28.9,59.8,1
29.0,59.2,1
29.0,59.0,1
28.9,59.1,1
29.1,59.4,1
29.3,58.7,1
29.2,58.3,1
29.1,58.4,1
29.3,57.5,1
29.4,57.0,1
29.7,57.0,1
30.3,55.4,1
29.3,59.1,1
29.4,58.3,1
28.5,60.9,1
28.5,61.0,1
28.6,62.1,1
29.3,58.8,1
29.4,56.2,1
29.4,56.2,1
29.5,56.0,1
29.6,56.3,1
28.9,58.0,1
29.7,54.7,1
29.6,55.1,1
29.7,54.3,1
29.9,54.3,1
29.7,57.5,1
28.9,58.4,1
28.5,63.7,1
28.5,60.4,1
28.6,60.1,1
28.9,59.5,1
28.8,58.6,1
28.8,59.0,1
28.8,57.9,1
28.8,57.9,1
28.7,58.1,1
28.7,60.1,1
28.7,60.0,1
28.6,60.2,1
28.9,58.5,1
28.8,58.9,1
28.7,59.3,1
28.8,59.3,1
28.0,61.7,1
28.7,60.1,0
29.0,58.6,1
29.6,55.9,1
29.2,58.2,1
28.6,59.4,1
28.4,60.2,1
29.3,55.0,1
29.4,54.4,0
29.8,54.3,1
29.8,54.3,1
29.0,58.2,1
28.2,62.9,1
28.9,60.7,1
29.2,60.8,1
29.3,59.7,1
29.3,59.7,1
29.5,60.2,1
29.6,59.8,1
29.8,59.8,1
30.0,60.6,1
29.8,58.0,1
29.6,58.7,1
29.6,58.2,1
29.6,58.6,1
29.5,58.1,0
29.5,57.3,1
29.4,57.1,1
29.5,58.0,1
29.7,57.6,1
29.2,58.6,1
28.6,60.7,1
28.5,61.8,1
28.7,60.7,1
29.1,60.0,0
28.9,60.8,0
28.8,61.6,1
28.8,62.1,1
30.7,54.5,1
29.5,59.1,1
29.4,59.2,1
29.5,58.4,1
29.5,57.5,1
29.6,56.4,1
29.7,56.9,1
29.5,57.5,1
29.7,55.5,1
29.7,56.5,1
29.6,57.0,1
29.8,55.8,1
30.2,55.0,1
27.8,59.9,1
28.1,57.3,1
28.4,56.6,1
28.9,54.2,1
29.2,53.0,1
29.2,53.6,1
29.2,53.6,0
29.1,52.4,0
29.2,52.1,1
29.2,54.0,0
26.5,64.1,1
27.8,60.5,1
28.3,59.7,1
28.3,57.6,1
28.1,56.7,1
27.9,57.5,1
27.9,57.7,1
27.0,62.1,1
27.9,59.8,0
28.6,58.0,0
28.3,55.0,0
28.1,54.9,0
28.4,56.2,0
29.1,53.8,0
26.8,63.9,0
27.4,60.8,0
27.4,58.2,0
27.9,57.2,0
28.8,60.7,0
29.0,57.6,0
28.8,57.7,0
26.0,70.2,0
25.7,70.5,1
25.7,70.1,1
25.7,70.2,1
25.9,70.0,0
25.7,69.4,0
25.6,69.7,0
25.7,69.6,1
25.7,69.7,1
25.6,70.0,0
25.7,69.0,1
25.6,69.4,1
25.7,69.7,0
25.6,69.1,0
25.7,68.8,0
26.6,65.6,0
26.6,65.8,0
26.6,66.7,0
26.7,65.5,0
26.6,64.9,0
27.5,63.7,0
26.6,66.3,0
26.4,65.8,1
26.8,69.8,0
25.5,68.3,0
25.8,69.2,0
25.9,69.8,0
26.7,65.8,0
25.5,68.4,0
24.9,69.6,0
25.3,69.5,0
25.5,68.7,0
25.8,67.9,0
26.0,67.3,0
26.1,66.8,0
26.1,66.5,1
26.2,66.1,1
26.8,64.7,0
26.6,65.9,1
26.7,66.9,0
26.7,65.8,1
26.4,70.0,1
26.1,70.1,0
26.0,70.0,0
25.8,71.6,0
25.7,70.8,1
25.9,70.2,0
26.0,69.9,0
26.3,66.2,0
26.1,64.8,0
26.6,64.6,1
25.9,67.3,0
26.0,67.7,0
26.4,66.7,1
26.6,66.4,1
26.6,65.4,1
26.2,67.1,1
26.3,67.0,0
26.3,67.8,0
26.5,67.4,0
26.2,70.4,0
25.6,69.8,1
24.9,73.9,0
25.5,71.8,0
25.6,71.4,0
25.4,71.2,0
25.4,71.5,0
25.1,71.3,0
25.2,71.5,1
25.7,69.5,0
25.8,68.9,1
25.8,68.9,0
26.3,67.2,0
26.4,66.6,0
26.5,66.4,0
26.5,66.4,1
26.2,66.6,1
25.4,71.9,1
25.9,70.2,0
25.7,71.8,0
26.1,69.8,0
26.1,69.7,0
26.3,69.4,0
26.1,70.1,0
26.4,69.9,0
26.4,69.3,1
26.3,69.7,1
26.0,70.9,0
25.9,69.2,1
25.4,70.4,0
25.7,69.9,0
26.0,70.6,0
25.6,69.0,0
25.9,68.6,0
26.1,67.4,0
26.3,67.2,1
26.2,66.8,1
26.3,66.9,1
26.4,66.8,0
26.6,65.5,0
26.5,65.9,0
26.4,67.2,0
26.4,66.5,0
26.6,66.7,0
26.2,67.6,0
26.2,72.0,1
26.3,72.8,1
26.1,69.9,0
26.1,68.3,1
26.2,68.5,0
26.2,69.2,1
25.7,69.9,0
26.7,66.2,0
25.3,71.7,0
25.3,71.1,0
26.2,69.1,0
25.9,69.3,0
25.4,69.9,0
26.1,69.2,0
27.1,66.3,0
25.4,71.2,1
26.3,68.1,0
24.9,71.9,0
25.4,71.0,0
25.0,71.4,1
25.0,71.8,1
25.2,73.3,1
26.1,69.5,0
25.8,71.6,0
24.9,72.7,0
24.4,74.2,0
24.3,75.2,0
24.7,75.3,0
25.0,73.6,0
25.6,72.2,0
25.9,71.3,0
26.1,70.2,0
25.2,71.4,1
26.0,68.9,1
26.0,69.0,0
25.6,71.0,0
25.7,71.9,0
24.8,73.2,0
25.1,72.6,0
24.8,74.2,1
25.1,73.8,0
26.5,69.8,0
27.0,67.5,0
27.4,66.0,0
27.4,66.2,0
28.2,64.7,0
28.1,64.6,0
25.9,73.1,0
26.5,66.1,0
26.5,66.8,0
25.1,76.1,0
25.1,76.0,0
27.0,68.6,0
26.0,67.8,0
25.9,68.5,0
26.1,67.4,0
26.5,66.4,1
27.0,65.7,0
27.0,65.9,0
26.6,65.4,0
26.8,65.8,0
26.8,65.4,0
26.8,66.4,0
26.2,66.9,0
26.4,68.4,0
26.4,68.1,0
26.5,66.9,0
26.1,70.0,0
25.4,72.5,0
26.3,72.7,0
26.3,69.5,0
26.4,69.7,0
26.7,68.7,0
26.7,68.7,0
26.2,70.3,0
26.6,69.1,0
26.9,68.1,0
27.2,66.8,0
27.1,67.5,0
27.2,67.6,0
28.0,64.6,1
25.9,72.6,0
26.9,68.4,0
27.4,65.6,0
27.6,63.0,1
27.4,48.0,0
26.4,49.6,0
26.3,49.7,0
26.1,50.1,0
26.2,49.9,0
26.0,49.1,1
25.6,50.5,0
25.7,50.0,0
25.3,50.8,1
26.0,49.5,1
25.9,51.2,0
26.0,50.0,0
25.8,50.7,0
25.8,50.4,1
25.9,50.5,0
26.0,49.7,1
26.0,50.0,0
26.0,49.2,0
26.1,49.7,0
27.9,45.9,1
26.3,47.8,1
26.0,49.2,0
26.1,48.1,0
26.0,48.8,0
27.3,46.6,0
26.5,47.4,1
26.0,49.2,1
26.1,47.8,1
26.1,48.7,0
26.6,47.4,0
26.7,46.2,1
25.9,47.7,1
25.7,48.8,1
25.6,48.9,1
25.3,49.6,1
25.4,49.6,1
25.7,49.3,0
26.1,49.3,0
26.1,47.9,0
26.0,48.1,0
25.4,50.1,0
25.5,49.3,0
25.6,49.2,0
26.2,46.2,0
25.7,49.5,1
25.3,48.5,0
25.2,49.4,1
25.3,50.8,0
25.8,47.5,1
26.3,49.5,1
27.8,45.8,1
27.3,47.6,1
27.3,48.1,0
26.6,49.9,0
26.2,50.6,0
26.3,49.7,0
26.6,49.3,0
26.4,49.0,1
26.1,49.5,1
25.7,50.5,1
25.7,51.3,0
25.1,52.5,0
25.2,54.5,0
25.1,51.9,0
25.2,51.9,0
26.8,50.9,1
27.1,51.4,1
27.0,50.8,1
27.2,49.7,1
27.3,49.4,1
27.3,49.7,1
27.3,50.0,0
27.4,51.2,0
27.3,50.2,0
27.5,49.9,0
27.2,49.1,1
27.0,49.6,1
26.9,49.6,1
27.0,50.2,1
27.2,48.9,1
27.2,49.4,0
27.4,49.2,0
27.6,49.4,0
27.7,48.5,0
27.7,49.6,0
27.7,48.8,0
27.7,48.8,0
27.7,48.5,1
27.6,48.6,1
27.7,49.1,1
27.7,48.6,1
27.4,49.4,1
27.9,48.4,0
28.1,47.4,0
28.3,47.2,0
28.3,47.0,0
28.1,47.5,0
28.0,46.8,1
27.8,46.3,1
27.7,46.7,1
27.7,46.5,1
27.5,47.3,0
27.7,47.6,0
27.8,47.4,0
27.7,47.8,0
27.8,48.4,0
27.9,46.6,1
28.0,46.6,1
28.1,46.0,1
28.0,47.3,1
28.1,47.0,0
28.5,45.7,1
28.3,45.8,0
28.1,46.3,1
27.9,46.6,1
28.0,46.8,1
27.9,46.8,0
27.6,45.8,1
27.5,43.5,0
27.3,45.8,0
27.3,45.3,0
27.1,47.2,1
27.1,47.1,1
27.1,46.9,1
27.0,47.5,1
27.1,47.7,1
27.3,47.5,0
27.6,47.2,0
27.7,44.5,1
27.7,45.8,1
27.9,45.9,1
26.2,51.7,0
25.4,53.3,0
25.1,52.4,0
24.5,54.0,0
24.5,54.3,0
24.6,54.0,0
24.6,54.3,0
24.4,54.7,0
24.3,54.9,0
24.2,55.1,1
24.5,54.2,1
24.3,55.1,1
24.6,54.1,1
24.5,54.3,1
24.5,54.1,1
24.5,53.7,1
24.4,53.5,0
24.8,53.2,0
24.9,52.6,1
24.5,53.6,0
24.4,53.9,0
24.3,54.2,0
24.2,54.2,0
24.2,54.2,0
24.1,54.2,0
24.6,54.3,0
24.7,53.6,0
24.9,52.9,0
25.0,50.3,0
25.0,51.6,0
25.4,51.8,0
25.5,50.0,0
25.2,51.9,0
25.4,51.1,0
25.5,50.9,1
25.5,50.7,1
25.3,50.6,0
25.1,51.5,0
25.1,50.6,0
25.3,50.8,0
25.2,51.8,0
25.1,50.9,1
24.7,51.7,1
24.7,51.8,1
24.5,53.1,0
24.7,51.5,0
24.6,52.2,0
24.7,52.7,0
24.6,52.3,0
24.5,53.1,0
24.8,52.0,0
24.8,52.0,0
24.4,52.6,0
24.4,53.3,1
24.3,52.7,1
24.4,53.7,0
24.8,52.1,0
24.1,54.0,0
24.3,52.3,1
24.5,51.4,1
24.2,52.6,1
24.6,53.9,1
24.6,54.4,0
24.8,54.2,0
25.0,53.6,1
25.1,52.3,1
25.9,51.6,1
26.7,49.6,1
26.4,47.4,0
26.1,45.6,0
26.0,46.3,0
26.0,45.2,0
25.9,45.6,1
26.0,45.5,0
26.2,44.5,0
26.0,44.9,0
26.1,44.2,0
25.9,44.4,0
26.4,42.9,0
26.5,43.1,0
26.4,43.0,0
26.4,42.3,0
26.3,43.0,0
26.4,42.1,0
26.4,42.8,0
26.3,42.2,0
27.6,42.1,0
27.2,42.2,0
27.0,41.3,0
27.1,40.7,1
27.2,40.4,1
27.1,40.6,1
27.2,40.8,1
27.5,42.4,0
27.5,40.8,0
27.5,40.1,0
27.4,39.2,0
27.6,39.0,0
27.8,40.5,0
27.6,38.7,0
27.2,39.4,0
27.3,40.0,0
27.2,40.1,0
27.3,39.5,0
27.0,39.2,0
26.9,39.7,0
27.6,39.4,0
26.8,39.4,0
27.0,41.2,0
26.5,41.8,0
26.1,41.2,0
26.0,41.1,1
26.0,41.4,1
26.7,40.1,1
26.5,41.6,0
25.7,48.1,0
26.0,47.4,0
26.1,46.4,0
26.0,46.6,0
26.0,46.4,0
25.9,46.7,0
25.9,45.9,0
26.0,47.5,0
26.1,47.2,0
26.2,45.3,0
26.8,44.2,0
26.6,44.7,0
26.6,44.7,0
26.6,45.0,0
26.5,45.3,0
26.4,45.5,0
26.4,45.5,0
26.4,45.6,0
26.2,45.4,0
26.4,45.1,0
26.6,43.8,0
26.5,47.2,0
26.7,44.0,0
26.8,44.6,0
26.6,44.0,0
26.6,44.0,1
26.7,42.4,1
25.9,46.4,1
25.3,45.7,0
25.1,45.5,0
25.7,48.3,0
25.7,44.0,0
25.7,44.4,0
26.1,43.0,0
26.1,44.3,0
26.2,43.7,0
26.3,43.3,0
26.5,42.6,0
26.6,43.4,0
26.2,45.3,0
26.8,44.3,1
26.9,43.7,1
26.8,43.8,1
27.0,43.7,0
27.0,42.6,0
27.9,41.5,1
28.6,41.2,1
25.0,50.8,0
25.3,47.5,0
25.2,47.7,0
26.7,47.1,0
26.0,44.1,0
25.9,44.3,1
28.1,44.0,1
28.2,44.9,1
29.0,42.6,1
28.7,42.7,1
28.6,42.8,1
28.4,43.2,1
28.4,44.1,1
28.2,42.5,1
28.2,42.3,1
28.2,42.2,0
28.3,42.2,1
28.0,41.6,1
28.0,42.0,1
29.0,41.9,1
29.0,39.7,0
28.7,41.2,0
28.0,41.9,0
26.3,45.5,1
25.7,45.0,0
25.3,46.3,0
25.3,46.8,0
26.0,42.9,1
26.1,43.2,0
25.3,46.1,1
26.8,47.5,1
26.7,47.0,0
27.2,38.9,0
25.1,50.6,0
25.9,48.6,0
27.5,44.6,0
27.7,42.7,0
26.4,44.7,0
26.4,49.2,0
26.8,47.3,0
27.1,46.9,1
27.8,43.9,1
28.0,45.4,0
28.2,44.9,0
27.9,46.2,1
27.5,49.4,0
27.0,50.5,1
27.0,49.9,1
26.9,50.7,1
27.2,49.9,0
27.0,48.0,0
27.9,46.3,0
27.8,49.0,0
27.5,48.1,0
27.4,47.2,0
26.9,50.8,0
26.5,52.3,0
27.2,47.8,0
27.4,47.6,1
27.5,46.6,1
27.6,43.9,0
27.7,45.6,0
27.2,50.7,0
27.5,44.2,0
27.5,46.2,0
24.8,72.3,1
24.6,73.9,0
24.5,73.6,0
24.4,75.4,1
24.5,76.2,1
24.6,75.2,1
24.6,75.9,0
24.6,76.2,0
24.7,75.6,0
24.5,75.5,1
24.4,75.6,1
24.4,75.5,0
24.2,75.6,0
24.2,75.9,0
24.3,75.0,0
24.3,75.3,0
24.0,76.3,0
24.3,75.1,0
24.5,74.6,0
24.6,74.0,1
24.9,73.4,1
25.5,71.3,1
26.0,70.0,1
26.0,69.2,1
25.5,71.2,1
24.9,73.8,1
25.6,72.5,1
26.6,70.6,0
26.6,69.7,0
25.0,73.3,1
24.7,76.0,1
24.8,76.7,1
24.7,77.7,0
24.9,76.4,0
25.0,75.5,0
25.1,74.9,0
25.3,74.3,0
25.3,73.1,1
25.1,73.1,1
24.0,76.4,0
25.2,73.2,0
25.5,71.6,0
27.0,65.8,0
24.9,74.3,0
25.2,72.4,0
