temperature,humidity,fan_on
30.4,69.3,1
26.7,85.9,0
22.0,71.9,0
31.2,70.4,1
29.7,77.7,1
36.7,71.3,1
22.0,83.8,0
31.9,78.4,1
33.2,64.3,1
22.0,84.6,0
34.0,69.4,1
27.3,67.4,0
29.7,71.9,0
30.3,71.7,1
30.7,62.7,1
23.2,76.1,0
24.0,85.1,0
30.3,98.0,1
24.7,66.1,0
31.6,82.7,1
22.0,78.4,0
22.0,81.7,0
26.7,80.4,0
37.4,72.3,1
31.0,64.0,1
33.1,71.7,1
22.0,75.0,0
23.4,77.3,0
25.6,77.4,0
28.3,82.5,1
25.6,88.4,0
26.3,65.3,0
27.0,55.4,0
24.3,78.7,0
25.8,85.2,0
31.5,63.9,1
25.9,73.0,0
22.0,80.8,0
30.0,83.1,1
25.7,86.0,0
29.7,59.8,1
32.6,82.8,0
37.7,62.6,1
33.2,68.4,1
31.8,68.2,1
33.6,53.5,1
22.0,85.7,0
25.4,76.3,0
31.8,74.1,1
22.0,81.9,0
28.5,63.4,1
27.4,78.5,1
31.3,50.1,1
32.0,83.3,1
27.4,98.0,1
24.8,80.5,0
26.0,73.4,0
22.0,87.5,0
32.3,60.1,1
28.9,67.0,1
26.1,74.9,0
28.2,64.2,0
28.3,79.8,1
28.9,63.0,1
24.4,94.7,0
27.1,59.0,0
26.9,80.5,0
31.4,83.4,1
31.9,70.9,1
26.2,62.2,0
22.0,91.5,0
26.8,74.2,0
22.0,80.8,1
27.8,92.1,1
22.6,72.1,0
29.3,70.3,0
24.0,86.0,0
25.3,45.7,0
25.3,74.6,0
27.7,62.9,0
28.0,80.6,1
24.7,86.9,0
34.1,78.9,1
31.9,61.7,0
33.4,60.5,0
32.4,70.5,1
22.0,84.0,0
30.9,83.4,1
28.0,75.3,1
30.2,71.8,1
30.1,86.1,1
29.9,61.6,1
26.3,89.0,0
25.3,79.7,0
28.8,79.0,1
30.9,74.0,1
34.4,66.9,1
26.1,75.5,1
32.0,62.5,1
34.5,68.6,1
23.7,81.1,0
26.3,77.0,0
28.4,84.5,1
26.8,74.3,0
25.2,94.6,0
32.6,63.8,1
26.3,71.6,0
32.1,63.2,1
33.0,59.3,1
33.4,58.9,1
25.3,56.5,0
29.6,68.7,0
36.6,71.0,1
22.0,65.0,0
25.4,77.8,0
22.1,84.5,0
25.5,90.7,0
28.9,57.2,0
30.3,74.8,1
25.9,65.2,0
27.0,45.0,0
24.0,86.2,0
32.0,73.0,1
31.0,89.6,1
34.2,77.4,1
22.0,84.0,0
26.9,86.6,0
24.7,80.7,0
22.0,98.0,0
34.5,73.2,1
22.0,83.7,0
24.9,73.4,0
33.5,70.0,0
33.6,72.2,1
29.2,81.8,1
30.2,70.5,1
35.0,69.7,1
23.2,81.3,0
22.0,83.9,0
32.7,81.7,0
28.5,65.2,1
24.3,77.9,0
26.4,84.0,0
28.1,71.6,1
25.1,62.7,0
27.6,63.4,0
22.3,91.0,0
28.3,67.5,0
34.5,78.4,1
33.5,64.8,1
29.3,96.8,1
29.5,91.8,1
23.9,81.7,0
34.5,79.4,1
25.5,77.5,0
22.0,66.8,0
34.0,65.3,1
25.5,84.9,0
35.2,56.1,1
33.4,72.8,1
28.1,66.8,0
26.6,93.7,0
31.7,76.0,1
30.7,77.4,1
36.4,72.4,1
24.6,81.0,0
23.5,68.8,0
25.3,89.1,1
31.6,65.5,1
24.6,73.1,0
25.6,70.0,0
22.1,75.8,0
31.2,64.7,1
32.8,66.7,1
26.5,79.5,0
23.0,84.3,0
29.2,69.4,1
24.7,89.2,0
31.8,66.4,1
31.6,77.9,0
31.3,59.2,1
24.5,89.1,0
22.0,68.8,0
25.8,87.4,0
26.4,61.9,0
23.1,75.4,0
24.7,61.1,0
26.8,72.7,0
34.1,59.5,1
29.2,70.2,0
27.3,80.9,1
22.0,86.1,0
30.7,78.6,1
25.8,77.3,0
29.5,69.4,1
29.6,70.7,0
22.0,70.3,0
29.6,74.1,1
26.2,58.4,0
26.9,69.8,1
22.0,74.6,1
27.8,68.9,0
36.0,74.9,1
25.8,81.7,0
34.7,60.2,1
22.0,83.6,0
34.2,68.8,1
24.6,73.7,0
24.1,93.9,0
24.4,64.8,0
24.9,86.2,0
30.0,75.3,1
29.3,77.2,1
22.0,65.6,0
31.4,79.0,1
27.8,71.7,0
32.5,70.9,1
29.8,75.4,1
22.0,86.1,0
29.2,83.8,1
22.2,86.6,0
29.4,52.2,1
24.3,91.9,0
28.6,81.3,0
32.1,62.9,1
30.5,98.0,1
24.3,45.0,0
27.7,68.7,1
37.5,57.1,1
23.6,87.4,0
28.3,59.7,1
31.6,56.5,1
26.6,75.1,0
25.7,71.8,0
32.9,89.7,1
32.2,60.1,1
22.5,76.3,0
25.5,65.4,0
32.0,73.4,1
24.4,79.1,0
22.0,63.4,0
32.2,81.3,1
30.5,56.8,0
29.1,75.5,1
27.5,65.5,0
26.6,98.0,0
34.8,62.5,1
25.7,66.9,0
25.9,64.1,0
25.7,67.1,0
32.0,77.0,1
31.0,86.1,1
27.1,65.5,0
29.6,78.6,1
24.2,94.6,0
33.2,74.7,1
33.9,69.2,1
22.1,82.8,0
34.9,69.8,1
25.3,83.1,0
36.2,80.3,1
25.2,73.4,0
31.6,72.3,1
30.3,66.8,1
29.9,60.6,1
30.5,72.2,1
31.1,78.6,1
24.3,89.3,0
29.9,79.3,1
32.0,89.7,1
30.7,80.4,1
25.2,64.5,0
23.0,72.2,0
30.6,89.9,1
30.4,65.8,1
34.9,63.1,1
22.0,76.2,1
26.0,70.1,1
27.3,91.7,1
25.8,90.8,0
22.0,68.1,0
24.4,72.1,0
23.9,76.0,0
30.7,64.3,1
23.7,83.0,1
25.8,97.4,1
30.8,73.6,1
34.5,58.7,1
27.6,59.8,1
35.0,67.3,1
31.9,77.0,1
23.1,61.4,0
23.1,87.9,0
26.1,61.7,0
31.4,80.4,1
28.6,88.6,0
22.5,66.4,0
27.6,60.5,0
31.6,57.8,1
23.5,54.8,0
27.7,74.6,0
31.5,71.7,1
27.3,73.7,0
22.0,77.2,0
28.8,80.2,1
22.0,92.7,0
24.4,67.1,0
36.4,81.9,1
29.4,84.8,1
30.4,70.8,1
29.6,87.4,1
25.3,58.3,0
31.6,58.1,1
22.6,64.8,0
24.6,66.1,0
26.8,71.9,0
28.1,86.0,1
29.7,78.4,1
22.8,73.2,0
32.8,70.5,1
32.2,64.5,1
26.4,93.1,0
28.4,69.0,1
32.0,63.8,1
22.4,83.8,1
22.4,87.0,0
26.2,67.8,0
26.6,79.1,0
31.8,86.4,1
25.1,63.7,0
29.5,91.3,0
31.1,65.9,1
30.1,66.0,1
22.4,63.5,0
22.0,76.0,0
30.1,66.7,1
30.3,75.5,1
24.9,71.7,0
24.8,76.5,0
29.6,65.6,0
29.0,79.3,0
23.1,82.9,0
29.9,68.8,1
31.2,80.4,1
29.1,89.3,1
24.6,77.9,0
22.5,84.4,0
22.3,84.4,0
32.8,64.2,1
24.8,79.4,0
23.7,84.3,0
30.2,73.2,0
26.6,77.6,0
23.0,84.1,0
26.6,81.2,0
23.3,78.3,0
25.2,83.3,0
26.8,65.1,0
25.0,91.8,0
22.1,55.3,0
26.1,96.2,0
24.1,94.2,0
24.6,75.4,0
22.0,80.8,0
33.1,74.7,1
27.2,60.3,0
31.2,70.9,1
26.5,75.9,0
27.5,69.2,0
22.0,66.1,1
31.8,71.0,1
30.1,72.8,1
24.5,71.9,0
23.6,62.7,0
30.3,75.6,1
33.4,74.3,1
25.7,73.1,0
22.0,95.1,0
28.9,66.4,1
35.8,75.9,1
38.7,80.3,1
34.5,90.3,0
30.4,71.6,1
33.3,53.2,1
34.1,74.8,1
24.7,67.5,0
30.4,69.7,1
31.4,82.0,1
35.1,77.2,1
31.6,62.5,1
26.6,67.5,1
27.6,69.2,0
23.4,89.7,0
26.4,76.5,0
30.7,91.8,0
22.4,89.5,0
33.1,64.4,1
24.3,86.1,0
24.7,82.6,0
27.3,86.9,1
24.8,78.1,0
29.2,86.3,1
26.3,64.6,0
22.0,90.3,0
29.7,66.9,0
30.8,65.3,1
31.7,61.4,0
33.2,65.8,1
32.0,74.4,1
30.1,71.7,1
32.5,56.0,1
28.0,80.1,1
33.4,59.9,1
29.6,70.9,0
38.4,69.8,1
22.0,75.8,1
32.7,66.7,1
25.3,86.6,1
25.0,68.0,0
29.2,72.3,0
32.3,75.3,1
23.6,77.4,0
29.9,62.3,1
30.1,89.0,1
23.5,73.8,0
28.9,74.7,1
33.6,71.3,0
22.4,92.6,0
24.4,84.2,0
35.5,73.9,1
34.7,56.9,1
30.6,92.3,1
31.5,70.9,1
28.0,61.2,0
31.2,86.9,1
26.0,74.9,0
24.5,76.0,0
33.3,76.9,1
28.9,82.4,1
29.3,75.0,1
28.0,61.4,0
26.1,59.8,0
32.8,57.5,1
23.1,80.7,0
26.4,84.9,0
25.8,69.7,0
26.9,78.4,0
22.0,90.6,0
27.9,78.7,1
27.2,65.7,0
26.0,81.6,0
22.0,65.7,0
29.8,87.8,1
35.8,63.0,0
29.1,81.6,1
28.8,72.2,1
31.1,57.4,1
24.4,80.4,0
30.0,62.8,0
34.5,65.8,1
30.8,85.2,1
33.3,72.1,1
22.4,88.0,0
23.8,89.5,0
28.1,92.7,1
29.8,89.2,1
31.7,81.7,1
32.6,95.7,1
23.4,76.8,0
27.4,75.5,1
26.2,85.3,0
24.9,76.5,0
32.2,81.8,1
29.0,87.7,1
33.8,61.5,1
24.6,63.1,1
22.7,68.0,0
22.0,95.5,0
23.5,81.8,0
32.6,73.2,1
31.7,64.1,1
29.6,72.8,0
27.8,66.7,0
22.0,68.8,0
27.0,69.8,0
27.8,64.8,0
37.5,74.3,1
33.3,48.0,1
26.4,88.6,0
30.4,67.3,1
30.6,79.0,1
24.4,97.2,0
35.0,69.3,1
22.1,98.0,0
31.5,57.4,1
33.3,72.5,1
29.6,51.9,1
28.8,77.5,1
25.8,68.5,0
23.5,75.9,0
31.3,83.7,1
24.4,81.8,0
32.0,47.7,0
33.6,70.4,1
26.6,83.2,0
30.9,68.6,1
22.0,83.9,0
26.8,58.7,0
22.0,69.1,0
32.0,71.1,0
22.0,92.4,1
26.5,78.2,0
28.9,76.1,1
35.0,72.1,1
22.0,63.6,0
28.0,81.4,1
24.4,69.2,0
37.7,61.2,1
31.0,70.7,1
28.1,69.6,1
29.6,78.8,1
23.0,82.3,0
30.2,50.6,1
24.1,75.6,0
30.9,68.6,1
28.2,73.9,0
28.0,82.6,1
25.9,68.9,0
27.4,77.6,1
29.1,81.3,1
27.2,77.3,1
27.2,88.2,1
32.5,74.6,1
22.3,61.3,0
36.9,65.9,1
31.8,80.8,1
28.8,75.3,1
22.0,72.6,0
26.7,75.6,1
24.3,87.3,0
25.4,74.4,0
34.6,80.9,1
34.2,46.9,1
27.5,77.9,1
24.4,60.4,0
23.5,91.3,0
26.1,77.3,0
27.8,93.5,1
32.3,73.3,1
27.1,81.5,1
23.7,84.4,0
24.5,76.1,0
25.4,62.0,0
24.0,73.9,0
22.7,75.6,0
31.7,69.7,1
26.1,70.3,0
29.9,76.1,0
24.8,88.9,0
27.6,67.8,0
24.9,87.2,0
29.7,60.4,0
35.1,60.8,1
22.4,78.8,0
30.1,48.3,1
25.8,69.5,0
24.5,74.6,0
24.8,89.4,0
24.7,76.6,0
32.6,86.7,1
25.1,78.2,0
30.0,76.6,1
22.0,86.8,0
26.4,69.2,0
22.0,88.0,0
23.2,68.7,0
28.8,82.8,0
28.5,78.7,1
29.5,74.8,0
26.3,75.9,0
31.4,77.8,1
30.0,86.3,1
35.7,64.7,1
24.8,67.9,0
28.7,67.3,0
22.0,83.2,1
29.0,67.8,1
25.3,69.2,0
24.7,85.8,0
34.1,76.1,1
35.9,66.3,1
29.5,45.0,1
30.1,72.0,1
26.7,73.5,0
24.9,66.6,0
25.3,76.5,0
28.0,76.1,1
22.1,75.6,0
22.0,81.4,0
30.7,62.9,1
34.4,71.6,1
32.1,62.8,1
30.0,83.4,1
25.5,70.0,0
26.5,64.6,0
36.4,61.5,1
34.6,57.5,1
28.5,73.9,0
25.4,72.8,0
31.0,89.0,1
28.8,82.6,1
26.1,78.7,0
26.2,78.8,0
25.3,91.2,0
26.6,78.7,0
28.1,78.1,1
24.8,66.5,0
27.3,61.9,0
37.2,65.6,1
22.0,87.3,0
28.2,69.2,0
25.8,74.2,0
25.8,68.4,0
27.0,80.6,1
22.0,98.0,0
33.4,63.0,1
26.7,83.5,0
32.9,68.5,1
22.0,76.4,0
30.2,85.6,1
28.9,69.6,0
34.3,97.5,1
28.4,67.2,0
27.1,59.1,1
26.5,98.0,0
32.3,70.9,1
27.7,78.3,1
29.0,65.6,1
25.7,60.5,0
23.8,66.1,0
23.2,66.1,1
31.4,77.9,1
22.0,79.1,0
22.0,56.8,0
23.4,87.7,0
28.3,91.0,1
31.4,74.7,1
26.3,72.5,0
28.1,85.3,0
31.4,73.0,1
30.0,95.1,1
22.0,83.6,0
31.9,84.8,1
35.5,76.8,1
28.7,89.5,1
28.1,67.9,1
27.5,77.0,1
23.2,92.6,0
23.7,75.7,0
24.4,95.8,0
29.7,77.0,1
22.0,88.5,0
32.0,55.1,1
28.2,64.1,0
22.0,75.3,0
30.6,57.0,1
30.3,61.7,1
23.0,77.9,0
31.9,80.1,1
22.4,89.5,0
31.0,57.9,0
33.5,85.6,1
32.6,67.7,1
27.3,84.0,1
24.1,89.9,0
22.3,85.7,0
22.0,73.7,0
33.2,85.6,1
32.0,59.1,1
22.0,88.2,0
22.0,76.1,0
22.9,84.3,0
22.0,74.4,0
22.9,64.5,0
22.0,71.3,0
27.2,84.9,1
22.0,72.9,0
24.0,84.4,0
31.7,75.6,1
30.3,80.4,1
28.2,80.2,1
34.4,90.6,0
36.8,66.0,1
35.1,63.7,1
24.8,67.0,0
29.2,87.0,1
22.0,84.3,0
37.4,86.7,1
33.6,55.7,1
33.2,64.0,1
26.5,89.6,0
25.3,68.0,0
30.1,55.9,1
28.2,92.0,1
30.9,71.6,0
25.3,81.6,0
34.5,62.2,1
24.1,79.7,1
28.9,66.2,1
25.7,87.4,0
32.7,65.7,1
30.7,85.4,1
29.2,68.6,1
30.0,73.6,1
24.9,77.1,0
27.8,78.0,0
26.6,59.1,0
31.4,86.9,1
24.2,79.5,0
26.6,91.9,0
27.3,71.0,0
31.8,77.6,1
22.7,77.5,0
30.5,74.9,1
31.7,68.5,1
25.6,92.5,0
27.9,92.9,1
30.5,75.8,1
25.2,63.2,0
27.7,78.0,1
25.1,92.3,0
25.8,74.7,0
26.3,95.1,0
25.4,66.2,1
31.7,79.4,1
31.8,76.7,1
33.6,71.2,1
27.8,91.1,1
24.4,94.2,0
31.2,83.7,0
26.5,78.0,0
28.4,70.7,1
26.8,94.5,0
22.0,95.7,0
28.4,77.7,1
25.9,79.3,0
30.4,66.6,1
22.3,90.0,0
31.8,60.4,1
22.5,78.1,0
22.0,87.5,0
32.3,45.0,1
29.6,57.1,1
27.7,72.7,0
29.8,64.3,1
30.7,62.4,1
26.2,65.5,0
22.0,64.4,0
27.0,94.2,0
28.7,77.2,1
24.1,54.8,0
28.9,74.4,1
36.3,60.1,1
24.6,74.0,0
32.9,83.0,1
34.0,70.8,1
25.0,86.3,0
28.6,60.3,1
22.0,80.0,0
32.7,64.5,1
28.7,65.3,0
35.6,98.0,1
30.9,63.4,1
30.0,73.3,0
25.2,81.5,0
30.2,67.1,1
24.7,82.2,0
28.0,73.7,0
29.6,62.1,1
26.8,75.2,0
29.3,84.1,0
25.5,70.4,0
22.1,93.8,0
22.0,74.6,0
26.0,80.4,0
26.2,71.8,0
29.0,87.2,1
31.7,68.0,1
25.3,82.1,0
27.7,96.9,1
23.9,85.4,0
33.0,76.6,1
26.8,82.5,0
30.7,58.8,1
31.6,89.7,1
31.3,58.7,1
26.0,76.8,0
32.1,68.8,1
32.7,72.0,1
33.0,69.9,0
30.2,65.1,1
23.9,98.0,0
30.3,83.7,1
39.0,66.1,1
33.0,73.5,1
24.6,83.6,0
22.0,74.9,0
22.0,88.2,0
28.3,83.2,1
29.6,83.7,1
24.8,75.6,0
30.1,82.6,1
28.7,63.3,1
22.0,66.5,0
28.7,66.3,1
33.5,58.9,1
31.4,78.4,1
28.6,66.0,0
23.6,78.0,0
25.2,67.0,0
29.2,82.0,1
31.1,64.0,1
30.1,81.7,1
24.8,86.0,0
29.3,80.6,1
27.1,88.1,1
27.6,84.9,1
34.2,72.9,1
27.6,77.3,1
28.2,88.8,1
22.0,66.7,0
31.5,76.5,1
26.2,61.0,0
27.0,64.5,0
23.5,80.7,0
22.3,94.8,0
27.2,88.7,1
34.4,69.3,1
24.1,79.4,0
25.8,82.1,0
22.0,70.9,0
30.6,55.6,1
27.2,59.8,0
22.5,91.4,0
30.4,62.2,1
24.7,75.8,0
22.5,78.2,0
29.4,56.5,0
23.7,79.0,0
28.5,56.2,1
31.0,72.3,1
27.6,86.5,1
27.9,69.6,0
33.6,80.0,1
24.7,79.4,0
30.2,86.7,1
25.0,89.5,1
29.2,63.0,0
28.7,85.5,1
33.9,83.9,0
23.2,71.2,0
30.7,76.4,1
23.2,78.4,1
22.0,79.8,0
31.5,93.2,1
26.9,55.3,0
34.7,82.4,0
32.0,65.3,1
23.8,94.1,0
32.4,65.2,1
24.3,90.4,0
29.0,85.2,1
22.3,76.9,0
22.9,60.8,0
30.5,62.3,1
33.5,62.5,1
22.3,76.1,0
28.0,94.4,1
26.3,68.6,0
28.7,45.0,1
32.6,78.8,0
30.4,71.0,1
38.0,46.7,1
32.7,52.7,1
25.6,75.2,0
25.1,66.3,0
27.9,76.8,1
28.2,62.9,0
22.1,84.9,0
31.7,81.9,1
24.3,89.7,1
32.2,52.3,1
22.0,75.5,0
30.3,73.8,1
33.8,90.7,1
29.1,70.0,1
33.8,82.1,1
22.0,84.4,0
30.0,85.5,1
24.1,69.5,0
24.9,77.6,0
25.7,87.4,0
23.4,82.4,0
23.6,76.5,0
29.7,66.7,0
32.0,76.5,1
31.8,76.9,1
27.5,87.0,1
33.9,67.1,1
30.6,95.3,0
25.1,54.4,0
25.5,76.3,0
32.9,77.9,1
31.6,75.0,1
28.0,73.1,0
33.5,85.1,1
23.9,94.2,0
25.3,94.2,0
32.2,88.9,1
26.0,70.1,0
24.5,90.2,0
22.4,76.4,0
34.4,72.6,1
30.3,76.6,1
35.2,77.2,1
22.0,81.3,0
24.5,84.8,0
24.5,78.3,0
34.5,78.6,1
28.0,91.1,1
34.4,75.4,1
29.0,79.9,1
31.7,61.7,1
33.5,70.9,1
26.7,77.8,0
25.4,73.7,0
31.5,59.0,1
27.3,92.0,1
34.2,75.2,1
27.3,71.6,1
27.5,85.6,1
24.3,82.5,0
32.1,67.4,1
25.5,72.7,0
23.1,82.8,0
29.3,66.2,1
22.9,75.9,0
27.8,72.1,1
27.5,73.7,0
27.3,90.7,1
25.3,60.7,0
33.7,73.0,1
28.0,69.6,1
28.4,66.6,1
23.1,80.7,0
26.4,82.4,0
29.3,69.4,0
26.1,52.4,0
33.2,58.9,1
31.4,66.7,1
25.4,83.2,0
27.3,54.7,0
27.2,65.9,0
29.3,65.6,0
33.7,93.5,1
30.1,64.1,1
29.4,75.1,1
26.0,85.5,0
27.0,85.6,0
34.3,70.3,1
32.1,81.7,1
29.0,74.0,0
32.8,79.3,1
25.4,83.7,0
34.8,80.4,1
26.3,80.1,0
24.2,79.7,0
31.3,63.7,0
28.5,71.5,0
24.8,68.0,0
31.6,64.9,1
28.1,74.8,1
38.8,63.3,1
22.7,81.2,0
22.3,80.5,0
30.5,71.7,1
26.8,62.2,0
29.6,84.7,1
29.3,68.6,0
23.3,92.4,0
26.9,68.2,0
31.7,67.1,0
26.3,70.1,0
29.6,61.3,0
22.0,68.2,0
32.5,80.2,1
33.2,77.3,0
29.0,53.0,1
25.1,64.0,0
23.8,84.9,0
28.4,68.1,0
31.9,72.1,1
33.2,72.5,1
24.1,63.9,0
32.7,62.1,1
31.6,72.4,1
25.6,83.3,0
26.2,95.7,0
29.3,52.2,1
33.5,72.8,1
29.9,74.1,0
28.7,59.6,1
29.7,80.2,1
28.3,94.8,1
28.4,58.8,1
25.2,83.9,0
32.4,86.0,1
23.3,82.7,1
28.1,77.9,1
26.4,66.8,0
24.0,80.8,0
33.0,65.0,1
32.6,68.5,1
27.1,79.5,0
22.3,76.8,0
26.2,80.5,0
36.0,70.3,1
35.4,84.9,1
32.6,73.3,1
22.7,62.2,0
25.7,60.9,0
26.5,77.2,0
22.0,71.4,0
28.4,78.1,1
22.0,85.1,0
28.9,72.5,1
25.5,74.3,0
31.6,64.7,1
22.5,59.5,0
23.9,75.0,0
30.2,63.6,1
23.6,92.3,0
25.3,80.9,0
26.3,86.7,1
24.9,86.6,0
30.5,80.6,1
37.3,90.8,1
22.0,85.2,0
25.8,83.4,0
29.7,74.5,0
22.0,98.0,0
22.0,84.8,0
32.5,65.9,1
25.3,98.0,0
27.9,88.6,1
30.8,84.7,1
31.9,86.2,1
28.8,57.7,1
33.1,79.2,1
26.9,82.2,0
25.0,79.2,0
26.3,92.7,0
30.0,70.3,0
29.0,80.8,0
32.1,80.2,1
31.4,73.9,1
28.9,76.5,1
24.3,82.2,0
28.8,62.0,1
26.0,87.6,0
25.6,45.7,0
28.2,81.9,1
30.6,66.8,1
30.2,77.0,1
31.6,66.7,1
31.1,76.6,1
24.6,80.9,0
23.8,66.2,0
28.4,63.3,0
26.1,63.6,0
34.9,74.9,1
23.0,82.9,0
28.4,76.7,1
22.0,64.4,0
30.5,71.4,1
22.0,85.3,0
28.3,83.2,1
29.9,61.2,0
28.2,94.2,1
22.0,73.5,0
23.0,86.1,0
31.6,68.5,1
31.3,82.0,1
23.1,77.7,0
31.8,72.6,0
28.9,72.2,1
30.3,70.8,1
26.3,86.3,0
27.6,86.6,1
26.0,69.1,0
28.9,80.7,1
22.0,87.8,0
22.6,87.3,0
36.8,76.2,1
24.4,76.6,0
29.2,67.2,0
35.0,72.0,1
27.9,68.8,0
22.5,66.5,0
22.0,71.1,0
25.7,74.1,0
29.7,73.9,1
23.5,67.5,0
31.0,65.6,1
29.9,74.8,0
28.0,76.5,1
31.6,81.1,1
31.0,75.2,1
28.8,66.8,0
30.5,76.6,1
22.2,89.6,0
33.5,70.8,1
22.0,70.1,0
33.4,63.4,0
27.2,84.6,1
33.7,56.5,1
31.2,60.7,1
22.1,86.4,0
37.3,55.2,1
23.3,82.1,0
31.4,65.2,1
31.2,87.3,1
36.3,68.1,1
26.2,56.2,0
31.8,57.0,1
27.5,84.8,1
34.2,54.0,1
29.7,59.1,1
29.4,78.1,1
27.7,78.2,1
26.8,67.8,0
22.0,85.3,0
30.1,66.2,1
24.6,90.6,0
22.0,65.2,0
30.1,59.6,0
23.6,67.1,0
29.7,71.4,1
27.7,75.0,1
24.9,71.5,0
32.3,79.0,1
22.0,77.5,0
23.7,81.4,0
25.8,75.6,0
29.8,55.0,1
27.0,71.1,0
28.3,61.5,0
22.4,79.4,0
30.7,91.2,0
34.0,67.4,1
24.5,91.7,0
24.9,73.6,0
30.1,70.6,1
25.2,72.2,0
28.3,81.3,1
30.3,56.4,1
25.6,88.9,0
22.2,89.2,0
35.4,70.3,1
22.0,82.9,0
27.4,96.7,1
30.2,71.6,1
25.6,82.2,1
29.9,71.5,1
29.4,68.0,1
30.0,66.8,1
28.4,92.1,1
25.7,74.8,0
28.8,63.9,0
32.3,47.8,1
31.6,69.0,1
26.7,78.3,0
27.4,77.6,1
23.5,89.7,0
38.1,62.3,1
36.1,65.2,1
32.0,83.6,1
25.8,80.6,0
28.6,89.1,1
22.4,92.6,0
32.9,58.9,1
36.5,68.5,1
30.1,79.3,1
27.8,72.6,0
33.5,61.8,1
33.3,71.5,1
31.6,64.7,1
32.2,81.1,1
30.4,77.9,1
31.8,73.9,1
31.0,64.4,1
29.0,64.9,0
28.3,77.3,0
32.5,61.7,1
28.6,63.4,1
23.2,68.0,0
31.3,69.2,0
22.8,83.5,0
34.4,68.4,1
22.0,88.3,0
33.8,72.1,1
24.2,89.7,0
29.3,83.2,1
22.5,92.4,0
33.5,57.9,1
23.7,80.7,0
25.9,90.0,0
37.0,72.6,0
22.2,89.5,0
29.6,83.7,1
23.2,70.8,0
22.0,62.4,0
25.4,86.6,0
28.9,78.9,1
33.5,70.6,1
23.0,98.0,0
33.4,58.0,1
26.0,78.0,0
22.0,79.4,0
22.0,89.6,0
26.5,73.0,0
33.1,60.9,1
31.1,71.0,1
28.1,84.3,1
23.0,78.6,0
30.9,74.1,0
31.4,97.4,0
23.5,69.7,0
31.8,75.3,1
22.3,75.1,0
32.3,71.7,1
24.6,79.2,0
23.8,89.1,0
31.8,68.3,1
32.9,64.6,1
27.7,60.8,0
24.0,71.5,1
28.6,62.3,1
31.5,61.3,1
28.2,64.3,1
29.9,82.8,1
23.3,68.4,1
25.8,86.0,0
26.7,65.1,0
36.7,74.1,1
31.3,76.7,1
32.1,86.1,0
22.0,88.8,0
29.4,84.3,1
29.9,76.2,1
35.6,74.9,1
29.7,60.0,0
32.0,58.5,0
29.6,70.0,1
24.3,77.5,0
29.0,88.1,1
30.5,52.1,1
29.2,60.0,1
24.8,84.0,0
26.6,85.1,0
27.5,67.3,0
31.4,45.0,1
27.6,75.3,1
30.5,89.4,1
32.9,74.0,1
33.2,66.4,1
22.2,76.8,0
35.5,72.2,1
22.0,85.6,0
24.8,88.1,0
28.3,86.8,1
27.1,77.5,1
29.3,62.9,1
23.9,77.8,0
24.9,65.7,0
25.5,78.3,0
27.7,70.4,0
22.0,80.1,0
22.1,95.9,0
31.4,67.5,1
35.3,75.0,1
31.1,53.9,1
29.0,66.5,0
22.0,75.4,0
29.7,59.7,1
33.6,77.5,1
30.2,59.6,1
34.4,65.4,1
27.3,86.6,1
28.7,86.1,1
28.2,82.0,1
24.3,67.8,0
26.7,88.7,0
22.0,80.5,0
28.0,78.0,1
28.7,92.7,1
24.3,86.1,0
25.5,63.5,0
26.2,86.3,0
29.5,78.6,1
32.9,64.9,1
36.6,73.6,0
27.0,67.4,0
25.8,76.7,0
22.0,64.9,1
34.6,68.6,1
29.5,62.5,1
31.0,80.7,1
27.3,79.7,1
33.2,73.7,1
29.0,59.5,1
25.7,76.6,0
30.7,72.2,1
29.2,78.2,1
27.0,73.8,0
29.9,79.1,1
30.2,64.2,0
22.2,85.6,0
28.0,62.9,0
23.5,72.8,0
31.9,73.6,1
29.1,78.1,1
30.5,76.1,1
31.9,75.7,1
24.5,77.7,0
28.7,69.5,1
30.9,70.7,1
29.4,72.0,1
24.0,90.3,0
26.2,91.2,0
25.6,91.9,0
22.8,98.0,0
29.7,69.3,1
23.3,81.5,0
30.9,79.6,1
29.5,93.5,1
27.3,60.0,0
28.1,49.8,1
22.8,61.4,0
33.9,76.6,1
25.0,88.4,0
30.2,83.4,1
34.4,83.6,1
31.3,74.9,1
29.2,77.8,1
33.3,69.9,1
26.2,90.8,0
33.4,76.0,1
29.5,70.2,1
22.4,86.5,0
30.0,59.8,0
22.0,86.5,0
28.9,87.9,1
24.6,69.7,0
29.5,66.1,1
29.0,72.8,0
27.4,56.7,0
34.7,66.8,0
27.3,98.0,1
24.7,59.7,0
22.0,90.3,0
24.0,71.6,0
26.5,81.9,0
33.1,66.6,1
28.9,70.0,0
36.4,83.0,1
36.5,64.0,0
26.6,87.1,0
31.4,71.1,1
23.1,56.2,0
29.6,69.9,1
27.9,70.1,0
26.4,89.7,0
23.0,70.9,0
31.7,57.4,1
29.8,70.5,0
32.2,64.8,1
22.0,98.0,0
29.2,97.6,1
30.1,77.9,0
28.9,72.1,0
29.4,79.8,1
22.0,75.7,0
33.0,64.5,1
32.2,88.9,1
30.2,67.6,1
22.0,95.2,0
22.0,73.8,0
